Point ID,Idp,Mk,"Points:0","Points:1","Points:2",Points_Magnitude,Rhop,Type,"Vel:0","Vel:1","Vel:2",Vel_Magnitude
118,619,1,0.04,0,0.38,0.382099,1002.03,3,0,0,0,0
119,620,1,0.04,0,0.4,0.401995,1002.01,3,0,0,0,0
120,621,1,0.04,0,0.42,0.4219,1001.98,3,0,0,0,0
121,622,1,0.04,0,0.44,0.441814,1001.96,3,0,0,0,0
122,623,1,0.04,0,0.46,0.461736,1001.93,3,0,0,0,0
123,624,1,0.04,0,0.48,0.481664,1001.91,3,0,0,0,0
124,625,1,0.04,0,0.5,0.501597,1001.88,3,0,0,0,0
125,626,1,0.04,0,0.52,0.521536,1001.86,3,0,0,0,0
126,627,1,0.04,0,0.54,0.541479,1001.83,3,0,0,0,0
127,628,1,0.04,0,0.56,0.561427,1001.81,3,0,0,0,0
128,629,1,0.04,0,0.58,0.581378,1001.78,3,0,0,0,0
129,630,1,0.04,0,0.6,0.601332,1001.76,3,0,0,0,0
130,631,1,0.04,0,0.62,0.621289,1001.73,3,0,0,0,0
131,632,1,0.04,0,0.64,0.641249,1001.71,3,0,0,0,0
132,633,1,0.04,0,0.66,0.661211,1001.68,3,0,0,0,0
133,634,1,0.04,0,0.68,0.681175,1001.66,3,0,0,0,0
134,635,1,0.04,0,0.7,0.701142,1001.63,3,0,0,0,0
135,636,1,0.04,0,0.72,0.72111,1001.61,3,0,0,0,0
136,637,1,0.04,0,0.74,0.74108,1001.58,3,0,0,0,0
137,638,1,0.04,0,0.76,0.761052,1001.56,3,0,0,0,0
138,639,1,0.04,0,0.78,0.781025,1001.53,3,0,0,0,0
139,640,1,0.04,0,0.8,0.800999,1001.51,3,0,0,0,0
140,641,1,0.04,0,0.82,0.820975,1001.48,3,0,0,0,0
141,642,1,0.04,0,0.84,0.840952,1001.46,3,0,0,0,0
142,643,1,0.04,0,0.86,0.86093,1001.43,3,0,0,0,0
143,644,1,0.04,0,0.88,0.880909,1001.41,3,0,0,0,0
144,645,1,0.04,0,0.9,0.900888,1001.38,3,0,0,0,0
145,646,1,0.04,0,0.92,0.920869,1001.36,3,0,0,0,0
146,647,1,0.04,0,0.94,0.940851,1001.33,3,0,0,0,0
147,648,1,0.04,0,0.96,0.960833,1001.31,3,0,0,0,0
148,649,1,0.04,0,0.98,0.980816,1001.28,3,0,0,0,0
149,650,1,0.04,0,1,1.0008,1001.26,3,0,0,0,0
150,651,1,0.04,0,1.02,1.02078,1001.23,3,0,0,0,0
151,652,1,0.04,0,1.04,1.04077,1001.21,3,0,0,0,0
152,653,1,0.04,0,1.06,1.06075,1001.18,3,0,0,0,0
153,654,1,0.04,0,1.08,1.08074,1001.16,3,0,0,0,0
154,655,1,0.04,0,1.1,1.10073,1001.13,3,0,0,0,0
155,656,1,0.04,0,1.12,1.12071,1001.11,3,0,0,0,0
156,657,1,0.04,0,1.14,1.1407,1001.08,3,0,0,0,0
157,658,1,0.04,0,1.16,1.16069,1001.06,3,0,0,0,0
158,659,1,0.04,0,1.18,1.18068,1001.03,3,0,0,0,0
159,660,1,0.04,0,1.2,1.20067,1001.01,3,0,0,0,0
160,661,1,0.04,0,1.22,1.22066,1000.98,3,0,0,0,0
161,662,1,0.04,0,1.24,1.24065,1000.96,3,0,0,0,0
162,663,1,0.04,0,1.26,1.26063,1000.93,3,0,0,0,0
163,664,1,0.04,0,1.28,1.28062,1000.91,3,0,0,0,0
164,665,1,0.04,0,1.3,1.30062,1000.88,3,0,0,0,0
165,666,1,0.04,0,1.32,1.32061,1000.86,3,0,0,0,0
166,667,1,0.04,0,1.34,1.3406,1000.83,3,0,0,0,0
167,668,1,0.04,0,1.36,1.36059,1000.81,3,0,0,0,0
168,669,1,0.04,0,1.38,1.38058,1000.78,3,0,0,0,0
169,670,1,0.04,0,1.4,1.40057,1000.76,3,0,0,0,0
170,671,1,0.04,0,1.42,1.42056,1000.73,3,0,0,0,0
171,672,1,0.04,0,1.44,1.44056,1000.71,3,0,0,0,0
172,673,1,0.04,0,1.46,1.46055,1000.68,3,0,0,0,0
173,674,1,0.04,0,1.48,1.48054,1000.66,3,0,0,0,0
174,675,1,0.04,0,1.5,1.50053,1000.63,3,0,0,0,0
175,676,1,0.04,0,1.52,1.52053,1000.6,3,0,0,0,0
176,677,1,0.04,0,1.54,1.54052,1000.58,3,0,0,0,0
177,678,1,0.04,0,1.56,1.56051,1000.55,3,0,0,0,0
178,679,1,0.04,0,1.58,1.58051,1000.53,3,0,0,0,0
179,680,1,0.04,0,1.6,1.6005,1000.5,3,0,0,0,0
180,681,1,0.04,0,1.62,1.62049,1000.48,3,0,0,0,0
181,682,1,0.04,0,1.64,1.64049,1000.45,3,0,0,0,0
182,683,1,0.04,0,1.66,1.66048,1000.43,3,0,0,0,0
183,684,1,0.04,0,1.68,1.68048,1000.4,3,0,0,0,0
184,685,1,0.04,0,1.7,1.70047,1000.38,3,0,0,0,0
185,686,1,0.04,0,1.72,1.72047,1000.35,3,0,0,0,0
186,687,1,0.04,0,1.74,1.74046,1000.33,3,0,0,0,0
187,688,1,0.04,0,1.76,1.76045,1000.3,3,0,0,0,0
188,689,1,0.04,0,1.78,1.78045,1000.28,3,0,0,0,0
