"Idp","Mk","Normal:0","Normal:1","Normal:2","NormalSize","Points:0","Points:1","Points:2"
219,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.438
220,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.44
221,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.442
222,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.444
223,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.446
224,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.448
225,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.45
226,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.452
227,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.454
228,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.456
229,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.458
230,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.46
231,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.462
232,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.464
233,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.466
234,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.468
235,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.47000000000000003
236,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.47200000000000003
237,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.47400000000000003
238,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.47600000000000003
239,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.47800000000000004
240,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.48
241,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.482
242,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.484
243,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.486
244,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.488
245,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.49
246,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.492
247,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.494
248,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.496
249,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.498
250,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.5
251,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.502
252,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.504
253,10,0.002,0.0,0.0,0.002,-0.45,0.0,0.506
254,10,0.002,0.0,-0.002,0.00282842712474619,-0.45,0.0,0.508
255,10,0.0,0.0,-0.002,0.002,-0.448,0.0,0.508
256,10,0.0,0.0,-0.002,0.002,-0.446,0.0,0.508
257,10,0.0,0.0,-0.002,0.002,-0.444,0.0,0.508
258,10,0.0,0.0,-0.002,0.002,-0.442,0.0,0.508
259,10,0.0,0.0,-0.002,0.002,-0.44,0.0,0.508
260,10,0.0,0.0,-0.002,0.002,-0.438,0.0,0.508
261,10,0.0,0.0,-0.002,0.002,-0.436,0.0,0.508
262,10,0.0,0.0,-0.002,0.002,-0.434,0.0,0.508
263,10,0.0,0.0,-0.002,0.002,-0.432,0.0,0.508
264,10,0.0,0.0,-0.002,0.002,-0.43,0.0,0.508
265,10,0.0,0.0,-0.002,0.002,-0.428,0.0,0.508
266,10,0.0,0.0,-0.002,0.002,-0.426,0.0,0.508
267,10,0.0,0.0,-0.002,0.002,-0.424,0.0,0.508
268,10,0.0,0.0,-0.002,0.002,-0.422,0.0,0.508
269,10,0.0,0.0,-0.002,0.002,-0.42000000000000004,0.0,0.508
270,10,0.0,0.0,-0.002,0.002,-0.41800000000000004,0.0,0.508
271,10,0.0,0.0,-0.002,0.002,-0.41600000000000004,0.0,0.508
272,10,0.0,0.0,-0.002,0.002,-0.41400000000000003,0.0,0.508
273,10,0.0,0.0,-0.002,0.002,-0.41200000000000003,0.0,0.508
274,10,0.0,0.0,-0.002,0.002,-0.41000000000000003,0.0,0.508
275,10,0.0,0.0,-0.002,0.002,-0.40800000000000003,0.0,0.508
276,10,0.0,0.0,-0.002,0.002,-0.406,0.0,0.508
277,10,0.0,0.0,-0.002,0.002,-0.404,0.0,0.508
278,10,0.0,0.0,-0.002,0.002,-0.402,0.0,0.508
279,10,0.0,0.0,-0.002,0.002,-0.4,0.0,0.508
280,10,0.0,0.0,-0.002,0.002,-0.398,0.0,0.508
281,10,0.0,0.0,-0.002,0.002,-0.396,0.0,0.508
282,10,0.0,0.0,-0.002,0.002,-0.394,0.0,0.508
283,10,0.0,0.0,-0.002,0.002,-0.392,0.0,0.508
284,10,0.0,0.0,-0.002,0.002,-0.39,0.0,0.508
285,10,0.0,0.0,-0.002,0.002,-0.388,0.0,0.508
286,10,0.0,0.0,-0.002,0.002,-0.386,0.0,0.508
287,10,0.0,0.0,-0.002,0.002,-0.384,0.0,0.508
288,10,0.0,0.0,-0.002,0.002,-0.382,0.0,0.508
289,10,0.0,0.0,-0.002,0.002,-0.38,0.0,0.508
290,10,0.0,0.0,-0.002,0.002,-0.378,0.0,0.508
291,10,0.0,0.0,-0.002,0.002,-0.376,0.0,0.508
292,10,0.0,0.0,-0.002,0.002,-0.374,0.0,0.508
293,10,0.0,0.0,-0.002,0.002,-0.372,0.0,0.508
294,10,0.0,0.0,-0.002,0.002,-0.37,0.0,0.508
295,10,0.0,0.0,-0.002,0.002,-0.368,0.0,0.508
296,10,0.0,0.0,-0.002,0.002,-0.366,0.0,0.508
297,10,0.0,0.0,-0.002,0.002,-0.364,0.0,0.508
298,10,0.0,0.0,-0.002,0.002,-0.362,0.0,0.508
299,10,0.0,0.0,-0.002,0.002,-0.36,0.0,0.508
300,10,0.0,0.0,-0.002,0.002,-0.358,0.0,0.508
301,10,0.0,0.0,-0.002,0.002,-0.356,0.0,0.508
302,10,0.0,0.0,-0.002,0.002,-0.354,0.0,0.508
303,10,0.0,0.0,-0.002,0.002,-0.352,0.0,0.508
304,10,0.0,0.0,-0.002,0.002,-0.35,0.0,0.508
305,10,0.0,0.0,-0.002,0.002,-0.348,0.0,0.508
306,10,0.0,0.0,-0.002,0.002,-0.346,0.0,0.508
307,10,0.0,0.0,-0.002,0.002,-0.34400000000000003,0.0,0.508
308,10,0.0,0.0,-0.002,0.002,-0.342,0.0,0.508
309,10,0.0,0.0,-0.002,0.002,-0.34,0.0,0.508
310,10,0.0,0.0,-0.002,0.002,-0.338,0.0,0.508
311,10,0.0,0.0,-0.002,0.002,-0.336,0.0,0.508
312,10,0.0,0.0,-0.002,0.002,-0.334,0.0,0.508
313,10,0.0,0.0,-0.002,0.002,-0.332,0.0,0.508
314,10,0.0,0.0,-0.002,0.002,-0.33,0.0,0.508
315,10,0.0,0.0,-0.002,0.002,-0.328,0.0,0.508
316,10,0.0,0.0,-0.002,0.002,-0.326,0.0,0.508
317,10,0.0,0.0,-0.002,0.002,-0.324,0.0,0.508
318,10,0.0,0.0,-0.002,0.002,-0.322,0.0,0.508
319,10,0.0,0.0,-0.002,0.002,-0.32,0.0,0.508
320,10,0.0,0.0,-0.002,0.002,-0.318,0.0,0.508
321,10,0.0,0.0,-0.002,0.002,-0.316,0.0,0.508
322,10,0.0,0.0,-0.002,0.002,-0.314,0.0,0.508
323,10,0.0,0.0,-0.002,0.002,-0.312,0.0,0.508
324,10,0.0,0.0,-0.002,0.002,-0.31,0.0,0.508
325,10,0.0,0.0,-0.002,0.002,-0.308,0.0,0.508
326,10,0.0,0.0,-0.002,0.002,-0.306,0.0,0.508
327,10,0.0,0.0,-0.002,0.002,-0.30400000000000005,0.0,0.508
328,10,0.0,0.0,-0.002,0.002,-0.30200000000000005,0.0,0.508
329,10,0.0,0.0,-0.002,0.002,-0.30000000000000004,0.0,0.508
330,10,0.0,0.0,-0.002,0.002,-0.29800000000000004,0.0,0.508
331,10,0.0,0.0,-0.002,0.002,-0.29600000000000004,0.0,0.508
332,10,0.0,0.0,-0.002,0.002,-0.29400000000000004,0.0,0.508
333,10,0.0,0.0,-0.002,0.002,-0.29200000000000004,0.0,0.508
334,10,0.0,0.0,-0.002,0.002,-0.29000000000000004,0.0,0.508
335,10,0.0,0.0,-0.002,0.002,-0.28800000000000003,0.0,0.508
336,10,0.0,0.0,-0.002,0.002,-0.28600000000000003,0.0,0.508
337,10,0.0,0.0,-0.002,0.002,-0.28400000000000003,0.0,0.508
338,10,0.0,0.0,-0.002,0.002,-0.28200000000000003,0.0,0.508
339,10,0.0,0.0,-0.002,0.002,-0.28,0.0,0.508
340,10,0.0,0.0,-0.002,0.002,-0.278,0.0,0.508
341,10,0.0,0.0,-0.002,0.002,-0.276,0.0,0.508
342,10,0.0,0.0,-0.002,0.002,-0.274,0.0,0.508
343,10,0.0,0.0,-0.002,0.002,-0.272,0.0,0.508
344,10,0.0,0.0,-0.002,0.002,-0.27,0.0,0.508
345,10,0.0,0.0,-0.002,0.002,-0.268,0.0,0.508
346,10,0.0,0.0,-0.002,0.002,-0.266,0.0,0.508
347,10,0.0,0.0,-0.002,0.002,-0.264,0.0,0.508
348,10,0.0,0.0,-0.002,0.002,-0.262,0.0,0.508
349,10,0.0,0.0,-0.002,0.002,-0.26,0.0,0.508
350,10,0.0,0.0,-0.002,0.002,-0.258,0.0,0.508
351,10,0.0,0.0,-0.002,0.002,-0.256,0.0,0.508
352,10,0.0,0.0,-0.002,0.002,-0.254,0.0,0.508
353,10,0.0,0.0,-0.002,0.002,-0.252,0.0,0.508
354,10,0.0,0.0,-0.002,0.002,-0.25,0.0,0.508
355,10,0.0,0.0,-0.002,0.002,-0.248,0.0,0.508
356,10,0.0,0.0,-0.002,0.002,-0.246,0.0,0.508
357,10,0.0,0.0,-0.002,0.002,-0.244,0.0,0.508
358,10,0.0,0.0,-0.002,0.002,-0.242,0.0,0.508
359,10,0.0,0.0,-0.002,0.002,-0.24000000000000002,0.0,0.508
360,10,0.0,0.0,-0.002,0.002,-0.23800000000000002,0.0,0.508
361,10,0.0,0.0,-0.002,0.002,-0.23600000000000002,0.0,0.508
362,10,0.0,0.0,-0.002,0.002,-0.234,0.0,0.508
363,10,0.0,0.0,-0.002,0.002,-0.232,0.0,0.508
364,10,0.0,0.0,-0.002,0.002,-0.23,0.0,0.508
365,10,0.0,0.0,-0.002,0.002,-0.228,0.0,0.508
366,10,0.0,0.0,-0.002,0.002,-0.226,0.0,0.508
367,10,0.0,0.0,-0.002,0.002,-0.224,0.0,0.508
368,10,0.0,0.0,-0.002,0.002,-0.222,0.0,0.508
369,10,0.0,0.0,-0.002,0.002,-0.22,0.0,0.508
370,10,0.0,0.0,-0.002,0.002,-0.218,0.0,0.508
371,10,0.0,0.0,-0.002,0.002,-0.216,0.0,0.508
372,10,0.0,0.0,-0.002,0.002,-0.214,0.0,0.508
373,10,0.0,0.0,-0.002,0.002,-0.212,0.0,0.508
374,10,0.0,0.0,-0.002,0.002,-0.21000000000000002,0.0,0.508
375,10,0.0,0.0,-0.002,0.002,-0.20800000000000002,0.0,0.508
376,10,0.0,0.0,-0.002,0.002,-0.20600000000000002,0.0,0.508
377,10,0.0,0.0,-0.002,0.002,-0.20400000000000001,0.0,0.508
378,10,0.0,0.0,-0.002,0.002,-0.202,0.0,0.508
379,10,0.0,0.0,-0.002,0.002,-0.2,0.0,0.508
380,10,0.0,0.0,-0.002,0.002,-0.198,0.0,0.508
381,10,0.0,0.0,-0.002,0.002,-0.196,0.0,0.508
382,10,0.0,0.0,-0.002,0.002,-0.194,0.0,0.508
383,10,0.0,0.0,-0.002,0.002,-0.192,0.0,0.508
384,10,0.0,0.0,-0.002,0.002,-0.19,0.0,0.508
385,10,0.0,0.0,-0.002,0.002,-0.188,0.0,0.508
386,10,0.0,0.0,-0.002,0.002,-0.186,0.0,0.508
387,10,0.0,0.0,-0.002,0.002,-0.184,0.0,0.508
388,10,0.0,0.0,-0.002,0.002,-0.182,0.0,0.508
389,10,0.0,0.0,-0.002,0.002,-0.18,0.0,0.508
390,10,0.0,0.0,-0.002,0.002,-0.178,0.0,0.508
391,10,0.0,0.0,-0.002,0.002,-0.176,0.0,0.508
392,10,0.0,0.0,-0.002,0.002,-0.174,0.0,0.508
393,10,0.0,0.0,-0.002,0.002,-0.172,0.0,0.508
