"Idp","Vel:0","Vel:1","Vel:2","Rhop","Type","Mk","Points:0","Points:1","Points:2"
1332,0.0,0.0,0.0,1000.0370069516459,3,1,-0.22,0.0,0.09
1333,0.0,0.0,0.0,1001.0208410088566,3,1,-0.21,0.0,0.01
1334,0.0,0.0,0.0,1000.8981786788087,3,1,-0.21,0.0,0.02
1335,0.0,0.0,0.0,1000.7754260871122,3,1,-0.21,0.0,0.03
1336,0.0,0.0,0.0,1000.652583089734,3,1,-0.21,0.0,0.04
1337,0.0,0.0,0.0,1000.529649542288,3,1,-0.21,0.0,0.05
1338,0.0,0.0,0.0,1000.4066253000327,3,1,-0.21,0.0,0.06
1339,0.0,0.0,0.0,1000.2835102178705,3,1,-0.21,0.0,0.07
1340,0.0,0.0,0.0,1000.1603041503462,3,1,-0.21,0.0,0.08
1341,0.0,0.0,0.0,1000.0370069516459,3,1,-0.21,0.0,0.09
1342,0.0,0.0,0.0,1001.0208410088566,3,1,-0.2,0.0,0.01
1343,0.0,0.0,0.0,1000.8981786788087,3,1,-0.2,0.0,0.02
1344,0.0,0.0,0.0,1000.7754260871122,3,1,-0.2,0.0,0.03
1345,0.0,0.0,0.0,1000.652583089734,3,1,-0.2,0.0,0.04
1346,0.0,0.0,0.0,1000.529649542288,3,1,-0.2,0.0,0.05
1347,0.0,0.0,0.0,1000.4066253000327,3,1,-0.2,0.0,0.06
1348,0.0,0.0,0.0,1000.2835102178705,3,1,-0.2,0.0,0.07
1349,0.0,0.0,0.0,1000.1603041503462,3,1,-0.2,0.0,0.08
1350,0.0,0.0,0.0,1000.0370069516459,3,1,-0.2,0.0,0.09
1351,0.0,0.0,0.0,1001.0208410088566,3,1,-0.19,0.0,0.01
1352,0.0,0.0,0.0,1000.8981786788087,3,1,-0.19,0.0,0.02
1353,0.0,0.0,0.0,1000.7754260871122,3,1,-0.19,0.0,0.03
1354,0.0,0.0,0.0,1000.652583089734,3,1,-0.19,0.0,0.04
1355,0.0,0.0,0.0,1000.529649542288,3,1,-0.19,0.0,0.05
1356,0.0,0.0,0.0,1000.4066253000327,3,1,-0.19,0.0,0.06
1357,0.0,0.0,0.0,1000.2835102178705,3,1,-0.19,0.0,0.07
1358,0.0,0.0,0.0,1000.1603041503462,3,1,-0.19,0.0,0.08
1359,0.0,0.0,0.0,1000.0370069516459,3,1,-0.19,0.0,0.09
1360,0.0,0.0,0.0,1001.0208410088566,3,1,-0.18,0.0,0.01
1361,0.0,0.0,0.0,1000.8981786788087,3,1,-0.18,0.0,0.02
1362,0.0,0.0,0.0,1000.7754260871122,3,1,-0.18,0.0,0.03
1363,0.0,0.0,0.0,1000.652583089734,3,1,-0.18,0.0,0.04
1364,0.0,0.0,0.0,1000.529649542288,3,1,-0.18,0.0,0.05
1365,0.0,0.0,0.0,1000.4066253000327,3,1,-0.18,0.0,0.06
1366,0.0,0.0,0.0,1000.2835102178705,3,1,-0.18,0.0,0.07
1367,0.0,0.0,0.0,1000.1603041503462,3,1,-0.18,0.0,0.08
1368,0.0,0.0,0.0,1000.0370069516459,3,1,-0.18,0.0,0.09
1369,0.0,0.0,0.0,1001.0208410088566,3,1,-0.17,0.0,0.01
1370,0.0,0.0,0.0,1000.8981786788087,3,1,-0.17,0.0,0.02
1371,0.0,0.0,0.0,1000.7754260871122,3,1,-0.17,0.0,0.03
1372,0.0,0.0,0.0,1000.652583089734,3,1,-0.17,0.0,0.04
1373,0.0,0.0,0.0,1000.529649542288,3,1,-0.17,0.0,0.05
1374,0.0,0.0,0.0,1000.4066253000327,3,1,-0.17,0.0,0.06
1375,0.0,0.0,0.0,1000.2835102178705,3,1,-0.17,0.0,0.07
1376,0.0,0.0,0.0,1000.1603041503462,3,1,-0.17,0.0,0.08
1377,0.0,0.0,0.0,1000.0370069516459,3,1,-0.17,0.0,0.09
1378,0.0,0.0,0.0,1001.0208410088566,3,1,-0.16,0.0,0.01
1379,0.0,0.0,0.0,1000.8981786788087,3,1,-0.16,0.0,0.02
1380,0.0,0.0,0.0,1000.7754260871122,3,1,-0.16,0.0,0.03
1381,0.0,0.0,0.0,1000.652583089734,3,1,-0.16,0.0,0.04
1382,0.0,0.0,0.0,1000.529649542288,3,1,-0.16,0.0,0.05
1383,0.0,0.0,0.0,1000.4066253000327,3,1,-0.16,0.0,0.06
1384,0.0,0.0,0.0,1000.2835102178705,3,1,-0.16,0.0,0.07
1385,0.0,0.0,0.0,1000.1603041503462,3,1,-0.16,0.0,0.08
1386,0.0,0.0,0.0,1000.0370069516459,3,1,-0.16,0.0,0.09
1387,0.0,0.0,0.0,1001.0208410088566,3,1,-0.15,0.0,0.01
1388,0.0,0.0,0.0,1000.8981786788087,3,1,-0.15,0.0,0.02
1389,0.0,0.0,0.0,1000.7754260871122,3,1,-0.15,0.0,0.03
1390,0.0,0.0,0.0,1000.652583089734,3,1,-0.15,0.0,0.04
1391,0.0,0.0,0.0,1000.529649542288,3,1,-0.15,0.0,0.05
1392,0.0,0.0,0.0,1000.4066253000327,3,1,-0.15,0.0,0.06
1393,0.0,0.0,0.0,1000.2835102178705,3,1,-0.15,0.0,0.07
1394,0.0,0.0,0.0,1000.1603041503462,3,1,-0.15,0.0,0.08
1395,0.0,0.0,0.0,1000.0370069516459,3,1,-0.15,0.0,0.09
1396,0.0,0.0,0.0,1001.0208410088566,3,1,-0.14,0.0,0.01
1397,0.0,0.0,0.0,1000.8981786788087,3,1,-0.14,0.0,0.02
1398,0.0,0.0,0.0,1000.7754260871122,3,1,-0.14,0.0,0.03
1399,0.0,0.0,0.0,1000.652583089734,3,1,-0.14,0.0,0.04
