"Idp","Mk","Normal:0","Normal:1","Normal:2","NormalSize","Points:0","Points:1","Points:2"
278,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.36,0.0,-0.009999999999999998
279,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.37,0.0,-0.009999999999999998
280,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.38,0.0,-0.009999999999999998
281,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.39,0.0,-0.009999999999999998
282,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.4,0.0,-0.009999999999999998
283,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.41000000000000003,0.0,-0.009999999999999998
284,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.42000000000000004,0.0,-0.009999999999999998
285,10,0.0,0.0,0.019999999999999997,0.019999999999999997,0.43000000000000005,0.0,-0.009999999999999998
286,10,-5.551115123125783e-17,0.0,0.019999999999999997,0.019999999999999997,0.44000000000000006,0.0,-0.009999999999999998
287,10,-0.010000000000000064,0.0,0.019999999999999997,0.02236067977499792,0.45000000000000007,0.0,-0.009999999999999998
288,10,-0.020000000000000073,0.0,0.019999999999999997,0.02828427124746195,0.4600000000000001,0.0,-0.009999999999999998
289,10,-0.030000000000000082,0.0,0.019999999999999997,0.03605551275463996,0.4700000000000001,0.0,-0.009999999999999998
290,10,-0.03999999999999998,0.0,0.019999999999999997,0.04472135954999577,0.48,0.0,-0.009999999999999998
291,10,0.03999999999999998,0.0,0.01,0.04123105625617659,-0.48,0.0,0.0
292,10,0.02999999999999997,0.0,0.01,0.031622776601683764,-0.47,0.0,0.0
293,10,0.019999999999999962,0.0,0.01,0.022360679774997862,-0.45999999999999996,0.0,0.0
294,10,0.009999999999999953,0.0,0.01,0.014142135623730918,-0.44999999999999996,0.0,0.0
295,10,0.0,0.0,0.01,0.01,-0.44,0.0,0.0
296,10,0.0,0.0,0.01,0.01,-0.43,0.0,0.0
297,10,0.0,0.0,0.01,0.01,-0.42,0.0,0.0
298,10,0.0,0.0,0.01,0.01,-0.41,0.0,0.0
299,10,0.0,0.0,0.01,0.01,-0.39999999999999997,0.0,0.0
300,10,0.0,0.0,0.01,0.01,-0.39,0.0,0.0
301,10,0.0,0.0,0.01,0.01,-0.38,0.0,0.0
302,10,0.0,0.0,0.01,0.01,-0.37,0.0,0.0
303,10,0.0,0.0,0.01,0.01,-0.36,0.0,0.0
304,10,0.0,0.0,0.01,0.01,-0.35,0.0,0.0
305,10,0.0,0.0,0.01,0.01,-0.33999999999999997,0.0,0.0
306,10,0.0,0.0,0.01,0.01,-0.32999999999999996,0.0,0.0
307,10,0.0,0.0,0.01,0.01,-0.31999999999999995,0.0,0.0
308,10,0.0,0.0,0.01,0.01,-0.30999999999999994,0.0,0.0
309,10,0.0,0.0,0.01,0.01,-0.3,0.0,0.0
310,10,0.0,0.0,0.01,0.01,-0.29,0.0,0.0
311,10,0.0,0.0,0.01,0.01,-0.27999999999999997,0.0,0.0
312,10,0.0,0.0,0.01,0.01,-0.27,0.0,0.0
313,10,0.0,0.0,0.01,0.01,-0.26,0.0,0.0
