"Idp","Mk","Normal:0","Normal:1","Normal:2","NormalSize","Points:0","Points:1","Points:2"
285,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.28
286,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.28
287,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.3
288,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.3
289,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.32
290,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.32
291,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.34
292,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.34
293,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.36
294,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.36
295,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.38
296,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.38
297,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.4
298,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.4
299,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.42
300,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.42
301,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.44
302,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.44
303,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.46
304,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.46
305,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.48
306,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.48
307,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.5
308,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.5
309,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.52
310,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.52
311,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.54
312,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.54
313,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.56
314,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.56
315,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.58
316,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.58
317,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.6
318,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.6
319,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.62
320,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.62
321,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.64
322,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.64
323,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.66
324,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.66
325,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.68
326,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.68
327,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.7
328,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.7
329,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.72
330,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.72
331,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.74
332,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.74
333,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.76
334,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.76
335,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.78
336,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.78
337,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.8
338,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.8
339,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.82
340,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.82
341,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.84
342,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.84
343,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.86
344,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.86
345,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.88
346,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.88
347,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.9
348,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.9
349,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.92
350,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.92
351,1,0.02,0.0,0.0,0.02,-0.02,0.0,0.94
352,1,-0.02,0.0,0.0,0.02,1.02,0.0,0.94
353,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.02
354,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.02
355,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.04
356,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.04
357,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.06
358,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.06
359,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.08
360,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.08
361,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.1
362,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.1
363,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.12
364,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.12
365,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.14
366,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.14
367,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.16
368,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.16
369,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.18
370,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.18
371,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.2
372,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.2
373,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.22
374,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.22
375,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.24
376,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.24
377,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.26
378,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.26
379,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.28
380,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.28
381,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.3
382,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.3
383,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.32
384,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.32
385,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.34
386,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.34
387,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.36
388,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.36
389,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.38
390,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.38
391,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.4
392,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.4
393,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.42
394,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.42
395,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.44
396,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.44
397,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.46
398,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.46
399,1,0.02,0.0,0.0,0.02,-0.04,0.0,0.48
400,1,-0.02,0.0,0.0,0.02,1.04,0.0,0.48
