"Point ID", "Idp", "Mk", "Points:0", "Points:1", "Points:2", "Points Magnitude", "Rhop", "Type", "Vel:0", "Vel:1", "Vel:2", "Vel Magnitude"
101,548,3,0.88,0.0,0.98,1.3171180660821564,1000.0,4,1.0,0.0,0.0,1.0
102,549,3,0.9,0.0,0.98,1.3305637902783918,1000.0,4,1.0,0.0,0.0,1.0
103,550,3,0.92,0.0,0.98,1.3441726079637242,1000.0,4,1.0,0.0,0.0,1.0
104,551,3,0.94,0.0,0.98,1.3579396157414363,1000.0,4,1.0,0.0,0.0,1.0
105,552,3,0.96,0.0,0.98,1.3718600511714014,1000.0,4,1.0,0.0,0.0,1.0
106,553,3,0.98,0.0,0.98,1.3859292911256331,1000.0,4,1.0,0.0,0.0,1.0
107,554,3,1.0,0.0,0.98,1.400142849854971,1000.0,4,1.0,0.0,0.0,1.0
108,555,3,1.02,0.0,0.98,1.4144963768069538,1000.0,4,1.0,0.0,0.0,1.0
109,556,3,1.04,0.0,0.98,1.4289856542317,1000.0,4,1.0,0.0,0.0,1.0
110,557,3,-0.04,0.0,0.96,0.9608329719571451,1000.0,4,1.0,0.0,0.0,1.0
111,558,3,-0.02,0.0,0.96,0.9602083107326242,1000.0,4,1.0,0.0,0.0,1.0
112,559,3,0.0,0.0,0.96,0.96,1000.0,4,1.0,0.0,0.0,1.0
113,560,3,0.02,0.0,0.96,0.9602083107326242,1000.0,4,1.0,0.0,0.0,1.0
114,561,3,0.04,0.0,0.96,0.9608329719571451,1000.0,4,1.0,0.0,0.0,1.0
115,562,3,0.06,0.0,0.96,0.9618731725128838,1000.0,4,1.0,0.0,0.0,1.0
116,563,3,0.08,0.0,0.96,0.9633275663033836,1000.0,4,1.0,0.0,0.0,1.0
117,564,3,0.1,0.0,0.96,0.9651942809610923,1000.0,4,1.0,0.0,0.0,1.0
118,565,3,0.12,0.0,0.96,0.9674709297958259,1000.0,4,1.0,0.0,0.0,1.0
119,566,3,0.14,0.0,0.96,0.9701546268507922,1000.0,4,1.0,0.0,0.0,1.0
120,567,3,0.16,0.0,0.96,0.9732420048477152,1000.0,4,1.0,0.0,0.0,1.0
121,568,3,0.18,0.0,0.96,0.9767292357659824,1000.0,4,1.0,0.0,0.0,1.0
122,569,3,0.2,0.0,0.96,0.980612053770501,1000.0,4,1.0,0.0,0.0,1.0
123,570,3,0.22,0.0,0.96,0.9848857801796105,1000.0,4,1.0,0.0,0.0,1.0
124,571,3,0.24,0.0,0.96,0.9895453501482385,1000.0,4,1.0,0.0,0.0,1.0
125,572,3,0.26,0.0,0.96,0.9945853407325085,1000.0,4,1.0,0.0,0.0,1.0
126,573,3,0.28,0.0,0.96,1.0,1000.0,4,1.0,0.0,0.0,1.0
127,574,3,0.3,0.0,0.96,1.0057832768544126,1000.0,4,1.0,0.0,0.0,1.0
128,575,3,0.32,0.0,0.96,1.0119288512538813,1000.0,4,1.0,0.0,0.0,1.0
129,576,3,0.34,0.0,0.96,1.0184301645179212,1000.0,4,1.0,0.0,0.0,1.0
130,577,3,0.36,0.0,0.96,1.0252804494381036,1000.0,4,1.0,0.0,0.0,1.0
131,578,3,0.38,0.0,0.96,1.0324727599312244,1000.0,4,1.0,0.0,0.0,1.0
132,579,3,0.4,0.0,0.96,1.04,1000.0,4,1.0,0.0,0.0,1.0
133,580,3,0.42,0.0,0.96,1.0478549517943787,1000.0,4,1.0,0.0,0.0,1.0
134,581,3,0.44,0.0,0.96,1.0560303025955269,1000.0,4,1.0,0.0,0.0,1.0
135,582,3,0.46,0.0,0.96,1.064518670573701,1000.0,4,1.0,0.0,0.0,1.0
136,583,3,0.48,0.0,0.96,1.0733126291998991,1000.0,4,1.0,0.0,0.0,1.0
137,584,3,0.5,0.0,0.96,1.0824047302187847,1000.0,4,1.0,0.0,0.0,1.0
138,585,3,0.52,0.0,0.96,1.0917875251164944,1000.0,4,1.0,0.0,0.0,1.0
139,586,3,0.54,0.0,0.96,1.101453585041149,1000.0,4,1.0,0.0,0.0,1.0
140,587,3,0.56,0.0,0.96,1.1113955191559843,1000.0,4,1.0,0.0,0.0,1.0
141,588,3,0.58,0.0,0.96,1.1216059914247962,1000.0,4,1.0,0.0,0.0,1.0
142,589,3,0.6,0.0,0.96,1.1320777358467924,1000.0,4,1.0,0.0,0.0,1.0
143,590,3,0.62,0.0,0.96,1.1428035701729322,1000.0,4,1.0,0.0,0.0,1.0
144,591,3,0.64,0.0,0.96,1.1537764081484765,1000.0,4,1.0,0.0,0.0,1.0
145,592,3,0.66,0.0,0.96,1.1649892703368558,1000.0,4,1.0,0.0,0.0,1.0
146,593,3,0.68,0.0,0.96,1.1764352935882194,1000.0,4,1.0,0.0,0.0,1.0
147,594,3,0.7,0.0,0.96,1.1881077392223316,1000.0,4,1.0,0.0,0.0,1.0
148,595,3,0.72,0.0,0.96,1.2,1000.0,4,1.0,0.0,0.0,1.0
149,596,3,0.74,0.0,0.96,1.2121056059601407,1000.0,4,1.0,0.0,0.0,1.0
150,597,3,0.76,0.0,0.96,1.2244182292011174,1000.0,4,1.0,0.0,0.0,1.0
151,598,3,0.78,0.0,0.96,1.2369316876852983,1000.0,4,1.0,0.0,0.0,1.0
152,599,3,0.8,0.0,0.96,1.2496399481450648,1000.0,4,1.0,0.0,0.0,1.0
153,600,3,0.82,0.0,0.96,1.2625371281669304,1000.0,4,1.0,0.0,0.0,1.0
154,601,3,0.84,0.0,0.96,1.2756174975281578,1000.0,4,1.0,0.0,0.0,1.0
155,602,3,0.86,0.0,0.96,1.288875478857442,1000.0,4,1.0,0.0,0.0,1.0
156,603,3,0.88,0.0,0.96,1.3023056476879764,1000.0,4,1.0,0.0,0.0,1.0
157,604,3,0.9,0.0,0.96,1.3159027319676786,1000.0,4,1.0,0.0,0.0,1.0
158,605,3,0.92,0.0,0.96,1.329661611087573,1000.0,4,1.0,0.0,0.0,1.0
159,606,3,0.94,0.0,0.96,1.3435773144854746,1000.0,4,1.0,0.0,0.0,1.0
160,607,3,0.96,0.0,0.96,1.3576450198781713,1000.0,4,1.0,0.0,0.0,1.0
161,608,3,0.98,0.0,0.96,1.3718600511714014,1000.0,4,1.0,0.0,0.0,1.0
162,609,3,1.0,0.0,0.96,1.3862178760930766,1000.0,4,1.0,0.0,0.0,1.0
163,610,3,1.02,0.0,0.96,1.4007141035914503,1000.0,4,1.0,0.0,0.0,1.0
164,611,3,1.04,0.0,0.96,1.4153444810363307,1000.0,4,1.0,0.0,0.0,1.0
