#Time;LinearAccX;LinearAccY;LinearAccZ;AngularAccX;AngularAccY;AngularAccZ
2.9311;6.40E-01;0;-9.79E+00;0;1.016166784;0
2.93115;6.40E-01;0;-9.79E+00;0;1.016171584;0
2.9312;6.40E-01;0;-9.79E+00;0;1.016176383;0
2.93125;6.40E-01;0;-9.79E+00;0;1.016181183;0
2.9313;6.40E-01;0;-9.79E+00;0;1.016185983;0
2.93135;6.41E-01;0;-9.79E+00;0;1.016190782;0
2.9314;6.41E-01;0;-9.79E+00;0;1.016195582;0
2.93145;6.41E-01;0;-9.79E+00;0;1.016200382;0
2.9315;6.41E-01;0;-9.79E+00;0;1.016205181;0
2.93155;6.41E-01;0;-9.79E+00;0;1.016209981;0
2.9316;6.41E-01;0;-9.79E+00;0;1.01621478;0
2.93165;6.41E-01;0;-9.79E+00;0;1.01621958;0
2.9317;6.41E-01;0;-9.79E+00;0;1.01622438;0
2.93175;6.41E-01;0;-9.79E+00;0;1.016229179;0
2.9318;6.41E-01;0;-9.79E+00;0;1.016233979;0
2.93185;6.41E-01;0;-9.79E+00;0;1.016238779;0
2.9319;6.41E-01;0;-9.79E+00;0;1.016243578;0
2.93195;6.41E-01;0;-9.79E+00;0;1.016248378;0
2.932;6.41E-01;0;-9.79E+00;0;1.016253178;0
2.93205;6.41E-01;0;-9.79E+00;0;1.016257977;0
2.9321;6.41E-01;0;-9.79E+00;0;1.016262777;0
2.93215;6.41E-01;0;-9.79E+00;0;1.016267577;0
2.9322;6.41E-01;0;-9.79E+00;0;1.016272376;0
2.93225;6.41E-01;0;-9.79E+00;0;1.016277176;0
2.9323;6.41E-01;0;-9.79E+00;0;1.016281976;0
2.93235;6.41E-01;0;-9.79E+00;0;1.016286775;0
2.9324;6.42E-01;0;-9.79E+00;0;1.016291575;0
2.93245;6.42E-01;0;-9.79E+00;0;1.016296392;0
2.9325;6.42E-01;0;-9.79E+00;0;1.016301192;0
2.93255;6.42E-01;0;-9.79E+00;0;1.016305991;0
2.9326;6.42E-01;0;-9.79E+00;0;1.016310791;0
2.93265;6.42E-01;0;-9.79E+00;0;1.016315591;0
2.9327;6.42E-01;0;-9.79E+00;0;1.01632039;0
2.93275;6.42E-01;0;-9.79E+00;0;1.01632519;0
2.9328;6.42E-01;0;-9.79E+00;0;1.01632999;0
2.93285;6.42E-01;0;-9.79E+00;0;1.016334789;0
2.9329;6.42E-01;0;-9.79E+00;0;1.016339589;0
2.93295;6.42E-01;0;-9.79E+00;0;1.016344389;0
2.933;6.42E-01;0;-9.79E+00;0;1.016349188;0
2.93305;6.42E-01;0;-9.79E+00;0;1.016353988;0
2.9331;6.42E-01;0;-9.79E+00;0;1.016358788;0
2.93315;6.42E-01;0;-9.79E+00;0;1.016363587;0
2.9332;6.42E-01;0;-9.79E+00;0;1.016368387;0
2.93325;6.42E-01;0;-9.79E+00;0;1.016373187;0
2.9333;6.42E-01;0;-9.79E+00;0;1.016377986;0
2.93335;6.42E-01;0;-9.79E+00;0;1.016382786;0
2.9334;6.42E-01;0;-9.79E+00;0;1.016387586;0
2.93345;6.43E-01;0;-9.79E+00;0;1.016392385;0
2.9335;6.43E-01;0;-9.79E+00;0;1.016397185;0
2.93355;6.43E-01;0;-9.79E+00;0;1.016401984;0
2.9336;6.43E-01;0;-9.79E+00;0;1.016406784;0
2.93365;6.43E-01;0;-9.79E+00;0;1.016411584;0
2.9337;6.43E-01;0;-9.79E+00;0;1.016416383;0
2.93375;6.43E-01;0;-9.79E+00;0;1.016421183;0
2.9338;6.43E-01;0;-9.79E+00;0;1.016425983;0
2.93385;6.43E-01;0;-9.79E+00;0;1.0164308;0
2.9339;6.43E-01;0;-9.79E+00;0;1.0164356;0
2.93395;6.43E-01;0;-9.79E+00;0;1.016440399;0
2.934;6.43E-01;0;-9.79E+00;0;1.016445199;0
2.93405;6.43E-01;0;-9.79E+00;0;1.016449998;0
2.9341;6.43E-01;0;-9.79E+00;0;1.016454798;0
2.93415;6.43E-01;0;-9.79E+00;0;1.016459598;0
2.9342;6.43E-01;0;-9.79E+00;0;1.016464397;0
2.93425;6.43E-01;0;-9.79E+00;0;1.016469197;0
2.9343;6.44E-01;0;-9.79E+00;0;1.016473997;0
2.93435;6.44E-01;0;-9.79E+00;0;1.016478796;0
2.9344;6.44E-01;0;-9.79E+00;0;1.016483596;0
2.93445;6.44E-01;0;-9.79E+00;0;1.016488396;0
2.9345;6.44E-01;0;-9.79E+00;0;1.016493195;0
2.93455;6.44E-01;0;-9.79E+00;0;1.016497995;0
2.9346;6.44E-01;0;-9.79E+00;0;1.016502795;0
2.93465;6.44E-01;0;-9.79E+00;0;1.016507594;0
2.9347;6.44E-01;0;-9.79E+00;0;1.016512394;0
2.93475;6.44E-01;0;-9.79E+00;0;1.016517194;0
2.9348;6.44E-01;0;-9.79E+00;0;1.016521993;0
2.93485;6.44E-01;0;-9.79E+00;0;1.016526793;0
2.9349;6.44E-01;0;-9.79E+00;0;1.016531593;0
2.93495;6.44E-01;0;-9.79E+00;0;1.016536392;0
2.935;6.44E-01;0;-9.79E+00;0;1.016541192;0
2.93505;6.44E-01;0;-9.79E+00;0;1.016545992;0
2.9351;6.44E-01;0;-9.79E+00;0;1.016550791;0
2.93515;6.44E-01;0;-9.79E+00;0;1.016555591;0
2.9352;6.44E-01;0;-9.79E+00;0;1.016560391;0
2.93525;6.44E-01;0;-9.79E+00;0;1.016565208;0
2.9353;6.44E-01;0;-9.79E+00;0;1.016570007;0
2.93535;6.44E-01;0;-9.79E+00;0;1.016574807;0
2.9354;6.45E-01;0;-9.79E+00;0;1.016579607;0
2.93545;6.45E-01;0;-9.79E+00;0;1.016584406;0
2.9355;6.45E-01;0;-9.79E+00;0;1.016589206;0
2.93555;6.45E-01;0;-9.79E+00;0;1.016594006;0
2.9356;6.45E-01;0;-9.79E+00;0;1.016598805;0
2.93565;6.45E-01;0;-9.79E+00;0;1.016603605;0
2.9357;6.45E-01;0;-9.79E+00;0;1.016608405;0
2.93575;6.45E-01;0;-9.79E+00;0;1.016613204;0
2.9358;6.45E-01;0;-9.79E+00;0;1.016618004;0
2.93585;6.45E-01;0;-9.79E+00;0;1.016622804;0
2.9359;6.45E-01;0;-9.79E+00;0;1.016627603;0
2.93595;6.45E-01;0;-9.79E+00;0;1.016632403;0
2.936;6.45E-01;0;-9.79E+00;0;1.016637203;0
2.93605;6.45E-01;0;-9.79E+00;0;1.016642002;0
2.9361;6.45E-01;0;-9.79E+00;0;1.016646802;0
2.93615;6.45E-01;0;-9.79E+00;0;1.016651601;0
2.9362;6.45E-01;0;-9.79E+00;0;1.016656401;0
2.93625;6.45E-01;0;-9.79E+00;0;1.016661201;0
2.9363;6.45E-01;0;-9.79E+00;0;1.016666;0
2.93635;6.45E-01;0;-9.79E+00;0;1.0166708;0
2.9364;6.45E-01;0;-9.79E+00;0;1.0166756;0
2.93645;6.46E-01;0;-9.79E+00;0;1.016680399;0
2.9365;6.46E-01;0;-9.79E+00;0;1.016685199;0
2.93655;6.46E-01;0;-9.79E+00;0;1.016689999;0
2.9366;6.46E-01;0;-9.79E+00;0;1.016694798;0
2.93665;6.46E-01;0;-9.79E+00;0;1.016699615;0
2.9367;6.46E-01;0;-9.79E+00;0;1.016704415;0
2.93675;6.46E-01;0;-9.79E+00;0;1.016709215;0
2.9368;6.46E-01;0;-9.79E+00;0;1.016714014;0
2.93685;6.46E-01;0;-9.79E+00;0;1.016718814;0
2.9369;6.46E-01;0;-9.79E+00;0;1.016723614;0
2.93695;6.46E-01;0;-9.79E+00;0;1.016728413;0
2.937;6.46E-01;0;-9.79E+00;0;1.016733213;0
2.93705;6.46E-01;0;-9.79E+00;0;1.016738013;0
2.9371;6.46E-01;0;-9.79E+00;0;1.016742812;0
2.93715;6.46E-01;0;-9.79E+00;0;1.016747612;0
2.9372;6.46E-01;0;-9.79E+00;0;1.016752412;0
2.93725;6.46E-01;0;-9.79E+00;0;1.016757211;0
2.9373;6.46E-01;0;-9.79E+00;0;1.016762011;0
2.93735;6.46E-01;0;-9.79E+00;0;1.016766811;0
2.9374;6.46E-01;0;-9.79E+00;0;1.01677161;0
2.93745;6.46E-01;0;-9.79E+00;0;1.01677641;0
2.9375;6.46E-01;0;-9.79E+00;0;1.01678121;0
2.93755;6.46E-01;0;-9.79E+00;0;1.016786009;0
2.9376;6.47E-01;0;-9.79E+00;0;1.016790809;0
2.93765;6.47E-01;0;-9.79E+00;0;1.016795609;0
2.9377;6.47E-01;0;-9.79E+00;0;1.016800408;0
2.93775;6.47E-01;0;-9.79E+00;0;1.016805208;0
2.9378;6.47E-01;0;-9.79E+00;0;1.016810008;0
2.93785;6.47E-01;0;-9.79E+00;0;1.016814807;0
2.9379;6.47E-01;0;-9.79E+00;0;1.016819607;0
2.93795;6.47E-01;0;-9.79E+00;0;1.016824407;0
2.938;6.47E-01;0;-9.79E+00;0;1.016829206;0
2.93805;6.47E-01;0;-9.79E+00;0;1.016834023;0
2.9381;6.47E-01;0;-9.79E+00;0;1.016838823;0
2.93815;6.47E-01;0;-9.79E+00;0;1.016843623;0
2.9382;6.47E-01;0;-9.79E+00;0;1.016848422;0
2.93825;6.47E-01;0;-9.79E+00;0;1.016853222;0
2.9383;6.47E-01;0;-9.79E+00;0;1.016858022;0
2.93835;6.47E-01;0;-9.79E+00;0;1.016862821;0
2.9384;6.47E-01;0;-9.79E+00;0;1.016867621;0
2.93845;6.47E-01;0;-9.79E+00;0;1.016872421;0
2.9385;6.47E-01;0;-9.79E+00;0;1.01687722;0
2.93855;6.47E-01;0;-9.79E+00;0;1.01688202;0
2.9386;6.47E-01;0;-9.79E+00;0;1.01688682;0
2.93865;6.47E-01;0;-9.79E+00;0;1.016891619;0
2.9387;6.48E-01;0;-9.79E+00;0;1.016896419;0
2.93875;6.48E-01;0;-9.79E+00;0;1.016901218;0
2.9388;6.48E-01;0;-9.79E+00;0;1.016906018;0
2.93885;6.48E-01;0;-9.79E+00;0;1.016910818;0
2.9389;6.48E-01;0;-9.79E+00;0;1.016915617;0
2.93895;6.48E-01;0;-9.79E+00;0;1.016920417;0
2.939;6.48E-01;0;-9.79E+00;0;1.016925217;0
2.93905;6.48E-01;0;-9.79E+00;0;1.016930016;0
2.9391;6.48E-01;0;-9.79E+00;0;1.016934816;0
2.93915;6.48E-01;0;-9.79E+00;0;1.016939616;0
2.9392;6.48E-01;0;-9.79E+00;0;1.016944415;0
2.93925;6.48E-01;0;-9.79E+00;0;1.016949215;0
2.9393;6.48E-01;0;-9.79E+00;0;1.016954015;0
2.93935;6.48E-01;0;-9.79E+00;0;1.016958814;0
2.9394;6.48E-01;0;-9.79E+00;0;1.016963614;0
2.93945;6.48E-01;0;-9.79E+00;0;1.016968431;0
2.9395;6.48E-01;0;-9.79E+00;0;1.016973231;0
2.93955;6.48E-01;0;-9.79E+00;0;1.01697803;0
2.9396;6.48E-01;0;-9.79E+00;0;1.01698283;0
2.93965;6.48E-01;0;-9.79E+00;0;1.01698763;0
2.9397;6.48E-01;0;-9.79E+00;0;1.016992429;0
2.93975;6.48E-01;0;-9.79E+00;0;1.016997229;0
2.9398;6.48E-01;0;-9.79E+00;0;1.017002029;0
2.93985;6.48E-01;0;-9.79E+00;0;1.017006828;0
2.9399;6.49E-01;0;-9.79E+00;0;1.017011628;0
2.93995;6.49E-01;0;-9.79E+00;0;1.017016428;0
2.94;6.49E-01;0;-9.79E+00;0;1.017021227;0
2.94005;6.49E-01;0;-9.79E+00;0;1.017026027;0
2.9401;6.49E-01;0;-9.79E+00;0;1.017030827;0
2.94015;6.49E-01;0;-9.79E+00;0;1.017035626;0
2.9402;6.49E-01;0;-9.79E+00;0;1.017040426;0
2.94025;6.49E-01;0;-9.79E+00;0;1.017045226;0
2.9403;6.49E-01;0;-9.79E+00;0;1.017050025;0
2.94035;6.49E-01;0;-9.79E+00;0;1.017054825;0
2.9404;6.49E-01;0;-9.79E+00;0;1.017059625;0
2.94045;6.49E-01;0;-9.79E+00;0;1.017064424;0
2.9405;6.49E-01;0;-9.79E+00;0;1.017069224;0
2.94055;6.49E-01;0;-9.79E+00;0;1.017074024;0
2.9406;6.49E-01;0;-9.79E+00;0;1.017078823;0
2.94065;6.49E-01;0;-9.79E+00;0;1.017083623;0
2.9407;6.49E-01;0;-9.79E+00;0;1.017088422;0
2.94075;6.49E-01;0;-9.79E+00;0;1.017093222;0
2.9408;6.49E-01;0;-9.79E+00;0;1.017098022;0
2.94085;6.49E-01;0;-9.79E+00;0;1.017102839;0
2.9409;6.49E-01;0;-9.79E+00;0;1.017107639;0
2.94095;6.49E-01;0;-9.79E+00;0;1.017112438;0
2.941;6.49E-01;0;-9.79E+00;0;1.017117238;0
2.94105;6.50E-01;0;-9.79E+00;0;1.017122038;0
2.9411;6.50E-01;0;-9.79E+00;0;1.017126837;0
2.94115;6.50E-01;0;-9.79E+00;0;1.017131637;0
2.9412;6.50E-01;0;-9.79E+00;0;1.017136436;0
2.94125;6.50E-01;0;-9.79E+00;0;1.017141236;0
2.9413;6.50E-01;0;-9.79E+00;0;1.017146036;0
2.94135;6.50E-01;0;-9.79E+00;0;1.017150835;0
2.9414;6.50E-01;0;-9.79E+00;0;1.017155635;0
2.94145;6.50E-01;0;-9.79E+00;0;1.017160435;0
2.9415;6.50E-01;0;-9.79E+00;0;1.017165234;0
2.94155;6.50E-01;0;-9.79E+00;0;1.017170034;0
2.9416;6.50E-01;0;-9.79E+00;0;1.017174834;0
2.94165;6.50E-01;0;-9.79E+00;0;1.017179633;0
2.9417;6.50E-01;0;-9.79E+00;0;1.017184433;0
2.94175;6.50E-01;0;-9.79E+00;0;1.017189233;0
2.9418;6.50E-01;0;-9.79E+00;0;1.017194032;0
2.94185;6.50E-01;0;-9.79E+00;0;1.017198832;0
2.9419;6.50E-01;0;-9.79E+00;0;1.017203632;0
2.94195;6.50E-01;0;-9.79E+00;0;1.017208431;0
2.942;6.50E-01;0;-9.79E+00;0;1.017213231;0
2.94205;6.50E-01;0;-9.79E+00;0;1.017218031;0
2.9421;6.50E-01;0;-9.79E+00;0;1.01722283;0
2.94215;6.50E-01;0;-9.79E+00;0;1.01722763;0
2.9422;6.50E-01;0;-9.79E+00;0;1.01723243;0
2.94225;6.51E-01;0;-9.79E+00;0;1.017237247;0
2.9423;6.51E-01;0;-9.79E+00;0;1.017242046;0
2.94235;6.51E-01;0;-9.79E+00;0;1.017246846;0
2.9424;6.51E-01;0;-9.79E+00;0;1.017251646;0
2.94245;6.51E-01;0;-9.79E+00;0;1.017256445;0
2.9425;6.51E-01;0;-9.79E+00;0;1.017261245;0
2.94255;6.51E-01;0;-9.79E+00;0;1.017266045;0
2.9426;6.51E-01;0;-9.79E+00;0;1.017270844;0
2.94265;6.51E-01;0;-9.79E+00;0;1.017275644;0
2.9427;6.51E-01;0;-9.79E+00;0;1.017280444;0
2.94275;6.51E-01;0;-9.79E+00;0;1.017285243;0
2.9428;6.51E-01;0;-9.79E+00;0;1.017290043;0
2.94285;6.51E-01;0;-9.79E+00;0;1.017294843;0
2.9429;6.51E-01;0;-9.79E+00;0;1.017299642;0
2.94295;6.51E-01;0;-9.79E+00;0;1.017304442;0
2.943;6.51E-01;0;-9.79E+00;0;1.017309242;0
2.94305;6.51E-01;0;-9.79E+00;0;1.017314041;0
2.9431;6.51E-01;0;-9.79E+00;0;1.017318841;0
2.94315;6.51E-01;0;-9.79E+00;0;1.017323641;0
2.9432;6.51E-01;0;-9.79E+00;0;1.01732844;0
2.94325;6.51E-01;0;-9.79E+00;0;1.01733324;0
2.9433;6.51E-01;0;-9.79E+00;0;1.017338039;0
2.94335;6.51E-01;0;-9.79E+00;0;1.017342839;0
2.9434;6.51E-01;0;-9.79E+00;0;1.017347639;0
2.94345;6.51E-01;0;-9.79E+00;0;1.017352438;0
2.9435;6.52E-01;0;-9.79E+00;0;1.017357238;0
2.94355;6.52E-01;0;-9.79E+00;0;1.017362038;0
2.9436;6.52E-01;0;-9.79E+00;0;1.017366837;0
2.94365;6.52E-01;0;-9.79E+00;0;1.017371655;0
2.9437;6.52E-01;0;-9.79E+00;0;1.017376454;0
2.94375;6.52E-01;0;-9.79E+00;0;1.017381254;0
2.9438;6.52E-01;0;-9.79E+00;0;1.017386053;0
2.94385;6.52E-01;0;-9.79E+00;0;1.017390853;0
2.9439;6.52E-01;0;-9.79E+00;0;1.017395653;0
2.94395;6.52E-01;0;-9.79E+00;0;1.017400452;0
2.944;6.52E-01;0;-9.79E+00;0;1.017405252;0
2.94405;6.52E-01;0;-9.79E+00;0;1.017410052;0
2.9441;6.52E-01;0;-9.79E+00;0;1.017414851;0
2.94415;6.52E-01;0;-9.79E+00;0;1.017419651;0
2.9442;6.52E-01;0;-9.79E+00;0;1.017424451;0
2.94425;6.52E-01;0;-9.79E+00;0;1.01742925;0
2.9443;6.52E-01;0;-9.79E+00;0;1.01743405;0
2.94435;6.52E-01;0;-9.79E+00;0;1.01743885;0
2.9444;6.52E-01;0;-9.79E+00;0;1.017443649;0
2.94445;6.53E-01;0;-9.79E+00;0;1.017448449;0
2.9445;6.53E-01;0;-9.79E+00;0;1.017453249;0
2.94455;6.53E-01;0;-9.79E+00;0;1.017458048;0
2.9446;6.53E-01;0;-9.79E+00;0;1.017462848;0
2.94465;6.53E-01;0;-9.79E+00;0;1.017467648;0
2.9447;6.53E-01;0;-9.79E+00;0;1.017472447;0
2.94475;6.53E-01;0;-9.79E+00;0;1.017477247;0
2.9448;6.53E-01;0;-9.79E+00;0;1.017482047;0
2.94485;6.53E-01;0;-9.79E+00;0;1.017486846;0
2.9449;6.53E-01;0;-9.79E+00;0;1.017491646;0
2.94495;6.53E-01;0;-9.79E+00;0;1.017496446;0
2.945;6.53E-01;0;-9.79E+00;0;1.017501245;0
2.94505;6.53E-01;0;-9.79E+00;0;1.017506062;0
2.9451;6.53E-01;0;-9.79E+00;0;1.017510862;0
2.94515;6.53E-01;0;-9.79E+00;0;1.017515662;0
2.9452;6.53E-01;0;-9.79E+00;0;1.017520461;0
2.94525;6.53E-01;0;-9.79E+00;0;1.017525261;0
2.9453;6.53E-01;0;-9.79E+00;0;1.017530061;0
2.94535;6.53E-01;0;-9.79E+00;0;1.01753486;0
2.9454;6.53E-01;0;-9.79E+00;0;1.01753966;0
2.94545;6.53E-01;0;-9.79E+00;0;1.01754446;0
2.9455;6.53E-01;0;-9.79E+00;0;1.017549259;0
2.94555;6.53E-01;0;-9.79E+00;0;1.017554059;0
2.9456;6.53E-01;0;-9.79E+00;0;1.017558859;0
2.94565;6.53E-01;0;-9.79E+00;0;1.017563658;0
2.9457;6.53E-01;0;-9.79E+00;0;1.017568458;0
2.94575;6.54E-01;0;-9.79E+00;0;1.017573257;0
2.9458;6.54E-01;0;-9.79E+00;0;1.017578057;0
2.94585;6.54E-01;0;-9.79E+00;0;1.017582857;0
2.9459;6.54E-01;0;-9.79E+00;0;1.017587656;0
2.94595;6.54E-01;0;-9.79E+00;0;1.017592456;0
2.946;6.54E-01;0;-9.79E+00;0;1.017597256;0
2.94605;6.54E-01;0;-9.79E+00;0;1.017602055;0
2.9461;6.54E-01;0;-9.79E+00;0;1.017606855;0
2.94615;6.54E-01;0;-9.79E+00;0;1.017611655;0
2.9462;6.54E-01;0;-9.79E+00;0;1.017616454;0
2.94625;6.54E-01;0;-9.79E+00;0;1.017621254;0
2.9463;6.54E-01;0;-9.79E+00;0;1.017626054;0
2.94635;6.54E-01;0;-9.79E+00;0;1.017630853;0
2.9464;6.54E-01;0;-9.79E+00;0;1.01763567;0
2.94645;6.54E-01;0;-9.79E+00;0;1.01764047;0
2.9465;6.54E-01;0;-9.79E+00;0;1.01764527;0
2.94655;6.54E-01;0;-9.79E+00;0;1.017650069;0
2.9466;6.54E-01;0;-9.79E+00;0;1.017654869;0
2.94665;6.54E-01;0;-9.79E+00;0;1.017659669;0
2.9467;6.54E-01;0;-9.79E+00;0;1.017664468;0
2.94675;6.54E-01;0;-9.79E+00;0;1.017669268;0
2.9468;6.54E-01;0;-9.79E+00;0;1.017674068;0
2.94685;6.54E-01;0;-9.79E+00;0;1.017678867;0
2.9469;6.54E-01;0;-9.79E+00;0;1.017683667;0
2.94695;6.54E-01;0;-9.79E+00;0;1.017688467;0
2.947;6.55E-01;0;-9.79E+00;0;1.017693266;0
2.94705;6.55E-01;0;-9.79E+00;0;1.017698066;0
2.9471;6.55E-01;0;-9.79E+00;0;1.017702866;0
2.94715;6.55E-01;0;-9.79E+00;0;1.017707665;0
2.9472;6.55E-01;0;-9.79E+00;0;1.017712465;0
2.94725;6.55E-01;0;-9.79E+00;0;1.017717265;0
2.9473;6.55E-01;0;-9.79E+00;0;1.017722064;0
2.94735;6.55E-01;0;-9.79E+00;0;1.017726864;0
2.9474;6.55E-01;0;-9.79E+00;0;1.017731664;0
2.94745;6.55E-01;0;-9.79E+00;0;1.017736463;0
2.9475;6.55E-01;0;-9.79E+00;0;1.017741263;0
2.94755;6.55E-01;0;-9.79E+00;0;1.017746063;0
2.9476;6.55E-01;0;-9.79E+00;0;1.017750862;0
2.94765;6.55E-01;0;-9.79E+00;0;1.017755662;0
2.9477;6.55E-01;0;-9.79E+00;0;1.017760462;0
2.94775;6.55E-01;0;-9.79E+00;0;1.017765261;0
2.9478;6.55E-01;0;-9.79E+00;0;1.017770078;0
2.94785;6.55E-01;0;-9.79E+00;0;1.017774878;0
2.9479;6.55E-01;0;-9.79E+00;0;1.017779678;0
2.94795;6.55E-01;0;-9.79E+00;0;1.017784477;0
2.948;6.55E-01;0;-9.79E+00;0;1.017789277;0
2.94805;6.55E-01;0;-9.79E+00;0;1.017794077;0
2.9481;6.55E-01;0;-9.79E+00;0;1.017798876;0
2.94815;6.55E-01;0;-9.79E+00;0;1.017803676;0
2.9482;6.55E-01;0;-9.79E+00;0;1.017808476;0
2.94825;6.55E-01;0;-9.79E+00;0;1.017813275;0
2.9483;6.55E-01;0;-9.79E+00;0;1.017818075;0
2.94835;6.56E-01;0;-9.79E+00;0;1.017822874;0
2.9484;6.56E-01;0;-9.79E+00;0;1.017827674;0
2.94845;6.56E-01;0;-9.79E+00;0;1.017832474;0
2.9485;6.56E-01;0;-9.79E+00;0;1.017837273;0
2.94855;6.56E-01;0;-9.79E+00;0;1.017842073;0
2.9486;6.56E-01;0;-9.79E+00;0;1.017846873;0
2.94865;6.56E-01;0;-9.79E+00;0;1.017851672;0
2.9487;6.56E-01;0;-9.79E+00;0;1.017856472;0
2.94875;6.56E-01;0;-9.79E+00;0;1.017861272;0
2.9488;6.56E-01;0;-9.79E+00;0;1.017866071;0
2.94885;6.56E-01;0;-9.79E+00;0;1.017870871;0
2.9489;6.56E-01;0;-9.79E+00;0;1.017875671;0
2.94895;6.56E-01;0;-9.79E+00;0;1.01788047;0
2.949;6.56E-01;0;-9.79E+00;0;1.01788527;0
2.94905;6.56E-01;0;-9.79E+00;0;1.01789007;0
2.9491;6.56E-01;0;-9.79E+00;0;1.017894869;0
2.94915;6.56E-01;0;-9.79E+00;0;1.017899669;0
2.9492;6.56E-01;0;-9.79E+00;0;1.017904486;0
2.94925;6.56E-01;0;-9.79E+00;0;1.017909286;0
2.9493;6.56E-01;0;-9.79E+00;0;1.017914085;0
2.94935;6.56E-01;0;-9.79E+00;0;1.017918885;0
2.9494;6.56E-01;0;-9.79E+00;0;1.017923685;0
2.94945;6.56E-01;0;-9.79E+00;0;1.017928484;0
2.9495;6.56E-01;0;-9.79E+00;0;1.017933284;0
2.94955;6.56E-01;0;-9.79E+00;0;1.017938084;0
2.9496;6.56E-01;0;-9.79E+00;0;1.017942883;0
2.94965;6.57E-01;0;-9.79E+00;0;1.017947683;0
2.9497;6.57E-01;0;-9.79E+00;0;1.017952483;0
2.94975;6.57E-01;0;-9.79E+00;0;1.017957282;0
2.9498;6.57E-01;0;-9.79E+00;0;1.017962082;0
2.94985;6.57E-01;0;-9.79E+00;0;1.017966882;0
2.9499;6.57E-01;0;-9.79E+00;0;1.017971681;0
2.94995;6.57E-01;0;-9.79E+00;0;1.017976481;0
2.95;6.57E-01;0;-9.79E+00;0;1.017981281;0
2.95005;6.57E-01;0;-9.79E+00;0;1.01798608;0
2.9501;6.57E-01;0;-9.79E+00;0;1.01799088;0
2.95015;6.57E-01;0;-9.79E+00;0;1.01799568;0
2.9502;6.57E-01;0;-9.79E+00;0;1.018000479;0
2.95025;6.57E-01;0;-9.79E+00;0;1.018005279;0
2.9503;6.57E-01;0;-9.79E+00;0;1.018010079;0
2.95035;6.57E-01;0;-9.79E+00;0;1.018014878;0
2.9504;6.57E-01;0;-9.79E+00;0;1.018019678;0
2.95045;6.57E-01;0;-9.79E+00;0;1.018024477;0
2.9505;6.57E-01;0;-9.79E+00;0;1.018029277;0
2.95055;6.57E-01;0;-9.79E+00;0;1.018034077;0
2.9506;6.57E-01;0;-9.79E+00;0;1.018038894;0
2.95065;6.57E-01;0;-9.79E+00;0;1.018043694;0
2.9507;6.57E-01;0;-9.79E+00;0;1.018048493;0
2.95075;6.57E-01;0;-9.79E+00;0;1.018053293;0
2.9508;6.57E-01;0;-9.79E+00;0;1.018058093;0
2.95085;6.57E-01;0;-9.79E+00;0;1.018062892;0
2.9509;6.57E-01;0;-9.79E+00;0;1.018067692;0
2.95095;6.57E-01;0;-9.79E+00;0;1.018072491;0
2.951;6.57E-01;0;-9.79E+00;0;1.018077291;0
2.95105;6.58E-01;0;-9.79E+00;0;1.018082091;0
2.9511;6.58E-01;0;-9.79E+00;0;1.01808689;0
2.95115;6.58E-01;0;-9.79E+00;0;1.01809169;0
2.9512;6.58E-01;0;-9.79E+00;0;1.01809649;0
2.95125;6.58E-01;0;-9.79E+00;0;1.018101289;0
2.9513;6.58E-01;0;-9.79E+00;0;1.018106089;0
2.95135;6.58E-01;0;-9.79E+00;0;1.018110889;0
2.9514;6.58E-01;0;-9.79E+00;0;1.018115688;0
2.95145;6.58E-01;0;-9.79E+00;0;1.018120488;0
2.9515;6.58E-01;0;-9.79E+00;0;1.018125288;0
2.95155;6.58E-01;0;-9.79E+00;0;1.018130087;0
2.9516;6.58E-01;0;-9.79E+00;0;1.018134887;0
2.95165;6.58E-01;0;-9.79E+00;0;1.018139687;0
2.9517;6.58E-01;0;-9.79E+00;0;1.018144486;0
2.95175;6.58E-01;0;-9.79E+00;0;1.018149286;0
2.9518;6.58E-01;0;-9.79E+00;0;1.018154086;0
2.95185;6.58E-01;0;-9.79E+00;0;1.018158885;0
2.9519;6.58E-01;0;-9.79E+00;0;1.018163685;0
2.95195;6.58E-01;0;-9.79E+00;0;1.018168485;0
2.952;6.58E-01;0;-9.79E+00;0;1.018173302;0
2.95205;6.58E-01;0;-9.79E+00;0;1.018178101;0
2.9521;6.58E-01;0;-9.79E+00;0;1.018182901;0
2.95215;6.58E-01;0;-9.79E+00;0;1.018187701;0
2.9522;6.58E-01;0;-9.79E+00;0;1.0181925;0
2.95225;6.58E-01;0;-9.79E+00;0;1.0181973;0
2.9523;6.58E-01;0;-9.79E+00;0;1.0182021;0
2.95235;6.58E-01;0;-9.79E+00;0;1.018206899;0
2.9524;6.59E-01;0;-9.79E+00;0;1.018211699;0
2.95245;6.59E-01;0;-9.79E+00;0;1.018216499;0
2.9525;6.59E-01;0;-9.79E+00;0;1.018221298;0
2.95255;6.59E-01;0;-9.79E+00;0;1.018226098;0
2.9526;6.59E-01;0;-9.79E+00;0;1.018230898;0
2.95265;6.59E-01;0;-9.79E+00;0;1.018235697;0
2.9527;6.59E-01;0;-9.79E+00;0;1.018240497;0
2.95275;6.59E-01;0;-9.79E+00;0;1.018245297;0
2.9528;6.59E-01;0;-9.79E+00;0;1.018250096;0
2.95285;6.59E-01;0;-9.79E+00;0;1.018254896;0
