#Time;LinearAccX;LinearAccY;LinearAccZ
5.21;-0.033088186146467552;0.0;5.5801792879360823E-05
5.22;-0.06609871848285126;0.0;0.00022268553383920087
5.23;-0.0989541324332837;0.0;0.00049909120375351114
5.24;-0.13157734128404977;0.0;0.00088243503725689125
5.25;-0.16389182360075655;0.0;0.0013691337599606335
5.26;-0.19582180884307;0.0;0.0019546381971994389
5.27;-0.2272924605984426;0.0;0.0026334759347801597
5.28;-0.2582300568751687;0.0;0.0033993026265091379
5.29;-0.28856216691804087;0.0;0.0042449614614800367
5.30;-0.31821782403636695;0.0;0.0051625502272823814
5.31;-0.34712769396388121;0.0;0.0061434953339247434
5.32;-0.37522423830262447;0.0;0.0071786320982967474
5.33;-0.40244187263748132;0.0;0.0082582905308084039
5.34;-0.4287171189444457;0.0;0.00937238581508105
5.35;-0.45398875195297544;0.0;0.01051051262872213
5.36;-0.47819793916058745;0.0;0.011662042418491432
5.37;-0.50128837423545625;0.0;0.012816222717041408
5.38;-0.5232064035797227;0.0;0.013962277570938077
5.39;-0.54390114586182337;0.0;0.015089508140965756
5.40;-0.56332460436011944;0.0;0.016187392535911675
5.41;-0.58143177199179852;0.0;0.017245683949868036
5.42;-0.59818072893018281;0.0;0.018254506190606673
5.43;-0.61353273273982534;0.0;0.019204445712452566
5.44;-0.62745230098192206;0.0;0.020086639301015469
5.45;-0.63990728626233828;0.0;0.020892856598801208
5.46;-0.65086894371100623;0.0;0.021615576709682869
5.47;-0.66031199089443382;0.0;0.022248058175920911
5.48;-0.668214660172749;0.0;0.022784401683478821
5.49;-0.67455874351917788;0.0;0.023219604918999388
5.50;-0.67932962982338818;0.0;0.023549609074594267
5.51;-0.682516334700928;0.0;0.02377133657370448
5.52;-0.6841115228295237;0.0;0.023882719672123336
5.53;-0.68411152282953536;0.0;0.023882719672124426
5.54;-0.68251633470096351;0.0;0.023771336573707749
5.55;-0.67932962982344713;0.0;0.023549609074598625
5.56;-0.67455874351926037;0.0;0.023219604919004832
5.57;-0.66821466017285447;0.0;0.022784401683486447
5.58;-0.660311990894563;0.0;0.022248058175929623
5.59;-0.65086894371115822;0.0;0.02161557670969267
5.60;-0.63990728626251181;0.0;0.020892856598813191
5.61;-0.62745230098211757;0.0;0.020086639301027449
5.62;-0.61353273274004227;0.0;0.019204445712466725
5.63;-0.59818072893042074;0.0;0.018254506190621921
5.64;-0.5814317719920582;0.0;0.017245683949884374
5.65;-0.563324604360399;0.0;0.016187392535928012
5.66;-0.54390114586212079;0.0;0.015089508140982092
5.67;-0.52320640358003867;0.0;0.013962277570954413
5.68;-0.50128837423578976;0.0;0.012816222717058833
5.69;-0.47819793916093811;0.0;0.011662042418508857
5.70;-0.45398875195334393;0.0;0.010510512628739557
5.71;-0.42871711894482967;0.0;0.009372385815098477
5.72;-0.40244187263787784;0.0;0.0082582905308247415
5.73;-0.37522423830303442;0.0;0.0071786320983130841
5.74;-0.34712769396430371;0.0;0.0061434953339399917
5.75;-0.31821782403680104;0.0;0.00516255022729654
5.76;-0.28856216691848768;0.0;0.004244961461493107
5.77;-0.25823005687562284;0.0;0.0033993026265211183
5.78;-0.22729246059890515;0.0;0.0026334759347910511
5.79;-0.19582180884353992;0.0;0.001954638197209241
5.80;-0.16389182360123272;0.0;0.0013691337599693466
5.81;-0.13157734128453344;0.0;0.00088243503726342606
5.82;-0.098954132433771422;0.0;0.00049909120375895677
5.83;-0.066098718483339439;0.0;0.00022268553384246825
5.84;-0.033088186146957466;0.0;5.580179288153908E-05
5.85;-2.6839990051369803E-13;0.0;0
5.86;0.0330881861464213;0.0;5.5801792879360823E-05
5.87;0.066098718482805158;0.0;0.00022268553383920087
5.88;0.098954132433237862;0.0;0.00049909120375351114
5.89;0.13157734128400672;0.0;0.00088243503725580217
5.90;0.16389182360071161;0.0;0.0013691337599606335
5.91;0.19582180884302566;0.0;0.0019546381971983495
5.92;0.22729246059839892;0.0;0.0026334759347790707
5.93;0.25823005687512585;0.0;0.0033993026265080484
5.94;0.28856216691799891;0.0;0.0042449614614789482
5.95;0.318217824036326;0.0;0.005162550227281292
5.96;0.3471276939638413;0.0;0.0061434953339236549
5.97;0.37522423830258572;0.0;0.007178632098295658
5.98;0.40244187263744391;0.0;0.0082582905308062268
5.99;0.42871711894440961;0.0;0.0093723858150799623
6.00;0.45398875195294086;0.0;0.01051051262872104
6.01;0.47819793916055436;0.0;0.011662042418490342
6.02;0.50128837423542472;0.0;0.012816222717040318
6.03;0.523206403579693;0.0;0.013962277570935898
6.04;0.54390114586179539;0.0;0.015089508140963577
6.05;0.56332460436009324;0.0;0.016187392535910585
6.06;0.58143177199177409;0.0;0.01724568394986695
6.07;0.59818072893016039;0.0;0.018254506190605584
6.08;0.6135327327398048;0.0;0.019204445712451477
6.09;0.62745230098190363;0.0;0.02008663930101438
6.10;0.63990728626232185;0.0;0.020892856598800122
6.11;0.6508689437109918;0.0;0.02161557670968178
6.12;0.66031199089442172;0.0;0.022248058175919821
6.13;0.66821466017273889;0.0;0.022784401683477732
6.14;0.67455874351917011;0.0;0.0232196049189983
6.15;0.67932962982338263;0.0;0.023549609074594267
6.16;0.68251633470092454;0.0;0.02377133657370448
6.17;0.68411152282952237;0.0;0.023882719672123336
6.18;0.68411152282953647;0.0;0.023882719672124426
6.19;0.682516334700967;0.0;0.023771336573707749
6.20;0.67932962982345269;0.0;0.023549609074599714
6.21;0.67455874351926814;0.0;0.023219604919005921
6.22;0.66821466017286435;0.0;0.022784401683486447
6.23;0.66031199089457515;0.0;0.022248058175930712
6.24;0.65086894371117254;0.0;0.02161557670969376
6.25;0.63990728626252824;0.0;0.020892856598814277
6.26;0.627452300982136;0.0;0.020086639301028539
6.27;0.61353273274006281;0.0;0.019204445712467814
6.28;0.59818072893044316;0.0;0.018254506190623011
6.29;0.58143177199208251;0.0;0.017245683949885463
6.30;0.56332460436042386;0.0;0.016187392535930191
6.31;0.54390114586214888;0.0;0.015089508140983181
6.32;0.52320640358006842;0.0;0.013962277570956591
6.33;0.50128837423582129;0.0;0.012816222717059922
6.34;0.47819793916097114;0.0;0.011662042418509946
6.35;0.45398875195337862;0.0;0.010510512628741734
6.36;0.42871711894486386;0.0;0.0093723858150995664
6.37;0.40244187263791525;0.0;0.0082582905308258309
6.38;0.37522423830307311;0.0;0.0071786320983141727
6.39;0.34712769396434356;0.0;0.00614349533394108
6.40;0.318217824036842;0.0;0.0051625502272987182
6.41;0.28856216691852971;0.0;0.0042449614614952849
6.42;0.2582300568756658;0.0;0.0033993026265222073
6.43;0.22729246059894884;0.0;0.00263347593479214
6.44;0.19582180884358427;0.0;0.001954638197209241
6.45;0.16389182360127769;0.0;0.0013691337599693466
6.46;0.1315773412845789;0.0;0.00088243503726342606
6.47;0.098954132433817218;0.0;0.00049909120375895677
6.48;0.066098718483385527;0.0;0.00022268553384246825
6.49;0.033088186147003727;0.0;5.580179288153908E-05
6.50;3.1471337400598231E-13;0.0;0
6.51;-0.033088186146375036;0.0;5.5801792879360823E-05
6.52;-0.066098718482759056;0.0;0.00022268553383811174
6.53;-0.098954132433192024;0.0;0.00049909120375351114
6.54;-0.13157734128396126;0.0;0.00088243503725580217
6.55;-0.16389182360066662;0.0;0.0013691337599595443
6.56;-0.19582180884298128;0.0;0.0019546381971972606
6.57;-0.22729246059835523;0.0;0.0026334759347779813
6.58;-0.258230056875083;0.0;0.0033993026265058705
6.59;-0.28856216691795694;0.0;0.0042449614614778588
6.60;-0.318217824036285;0.0;0.0051625502272802026
6.61;-0.34712769396380139;0.0;0.0061434953339214761
6.62;-0.375224238302547;0.0;0.0071786320982945686
6.63;-0.40244187263740644;0.0;0.0082582905308051374
6.64;-0.42871711894437536;0.0;0.0093723858150777835
6.65;-0.45398875195290611;0.0;0.010510512628719952
6.66;-0.47819793916052128;0.0;0.011662042418488163
6.67;-0.50128837423539152;0.0;0.012816222717038139
6.68;-0.52320640357966308;0.0;0.013962277570934808
6.69;-0.54390114586176874;0.0;0.015089508140962488
6.70;-0.56332460436006693;0.0;0.016187392535909496
6.71;-0.581431771991751;0.0;0.017245683949865861
6.72;-0.59818072893013674;0.0;0.018254506190604494
6.73;-0.61353273273978437;0.0;0.019204445712450387
6.74;-0.62745230098188409;0.0;0.0200866393010122
6.75;-0.63990728626230542;0.0;0.020892856598799033
6.76;-0.65086894371097836;0.0;0.02161557670968069
6.77;-0.66031199089440962;0.0;0.022248058175919821
6.78;-0.6682146601727289;0.0;0.022784401683477732
6.79;-0.67455874351916212;0.0;0.0232196049189983
6.80;-0.67932962982337686;0.0;0.023549609074594267
6.81;-0.68251633470092143;0.0;0.02377133657370448
6.82;-0.68411152282952137;0.0;0.023882719672123336
6.83;-0.68411152282953758;0.0;0.023882719672124426
6.84;-0.68251633470097028;0.0;0.023771336573707749
6.85;-0.67932962982345835;0.0;0.023549609074599714
6.86;-0.67455874351927547;0.0;0.023219604919005921
6.87;-0.66821466017287445;0.0;0.022784401683487537
6.88;-0.6603119908945867;0.0;0.0222480581759318
6.89;-0.65086894371118675;0.0;0.021615576709694849
6.90;-0.63990728626254467;0.0;0.020892856598815367
6.91;-0.62745230098215532;0.0;0.020086639301029628
6.92;-0.61353273274008313;0.0;0.019204445712468904
6.93;-0.59818072893046448;0.0;0.0182545061906241
6.94;-0.58143177199210694;0.0;0.017245683949886553
6.95;-0.56332460436045007;0.0;0.01618739253593128
6.96;-0.54390114586217841;0.0;0.01508950814098536
6.97;-0.52320640358009818;0.0;0.013962277570957681
6.98;-0.501288374235851;0.0;0.012816222717062101
6.99;-0.47819793916100423;0.0;0.011662042418512125
7.00;-0.45398875195341143;0.0;0.010510512628742823
7.01;-0.42871711894490178;0.0;0.0093723858151006558
7.02;-0.40244187263795272;0.0;0.00825829053082692
7.03;-0.3752242383031138;0.0;0.0071786320983152621
7.04;-0.34712769396438359;0.0;0.00614349533394217
7.05;-0.31821782403688081;0.0;0.0051625502272998076
7.06;-0.28856216691857167;0.0;0.0042449614614963743
7.07;-0.2582300568757086;0.0;0.0033993026265232962
7.08;-0.2272924605989948;0.0;0.0026334759347932291
7.09;-0.19582180884362868;0.0;0.00195463819721033
7.10;-0.16389182360132029;0.0;0.0013691337599704358
7.11;-0.13157734128462437;0.0;0.00088243503726451514
7.12;-0.098954132433860642;0.0;0.000499091203760046
7.13;-0.066098718483434044;0.0;0.00022268553384246825
7.14;-0.033088186147049982;0.0;5.580179288153908E-05
7.15;-3.6345998456247731E-13;0.0;0
7.16;0.033088186146328781;0.0;5.5801792879360823E-05
7.17;0.066098718482715382;0.0;0.00022268553383811174
7.18;0.098954132433146186;0.0;0.00049909120375242206
7.19;0.13157734128391582;0.0;0.000882435037254713
7.20;0.1638918236006193;0.0;0.0013691337599584553
7.21;0.1958218088429369;0.0;0.0019546381971972606
7.22;0.22729246059831384;0.0;0.0026334759347779813
7.23;0.25823005687504008;0.0;0.0033993026265047811
7.24;0.28856216691791714;0.0;0.0042449614614767693
7.25;0.31821782403624183;0.0;0.0051625502272791141
7.26;0.34712769396376153;0.0;0.0061434953339203876
7.27;0.37522423830251039;0.0;0.0071786320982923906
7.28;0.402441872637369;0.0;0.0082582905308029586
7.29;0.42871711894433939;0.0;0.0093723858150766941
7.30;0.45398875195287153;0.0;0.010510512628717774
7.31;0.47819793916048819;0.0;0.011662042418487074
7.32;0.5012883742353601;0.0;0.012816222717037052
7.33;0.52320640357963333;0.0;0.01396227757093263
7.34;0.54390114586174065;0.0;0.015089508140960311
7.35;0.56332460436004061;0.0;0.01618739253590732
7.36;0.58143177199172658;0.0;0.017245683949864771
7.37;0.59818072893011431;0.0;0.018254506190602315
7.38;0.61353273273976394;0.0;0.019204445712449298
7.39;0.62745230098186766;0.0;0.0200866393010122
7.40;0.63990728626228921;0.0;0.020892856598797943
7.41;0.65086894371096415;0.0;0.0216155767096796
7.42;0.6603119908943974;0.0;0.022248058175918732
7.43;0.668214660172719;0.0;0.022784401683476643
7.44;0.67455874351915435;0.0;0.02321960491899721
7.45;0.67932962982337142;0.0;0.023549609074593181
7.46;0.682516334700918;0.0;0.02377133657370448
7.47;0.68411152282952026;0.0;0.023882719672123336
7.48;0.68411152282953858;0.0;0.023882719672124426
7.49;0.68251633470097361;0.0;0.023771336573707749
7.50;0.6793296298234639;0.0;0.023549609074599714
7.51;0.67455874351928324;0.0;0.023219604919007011
7.52;0.66821466017288444;0.0;0.022784401683488623
7.53;0.66031199089459891;0.0;0.0222480581759318
7.54;0.650868943711201;0.0;0.021615576709695938
7.55;0.639907286262561;0.0;0.020892856598816456
7.56;0.62745230098217386;0.0;0.020086639301031807
7.57;0.61353273274010367;0.0;0.019204445712469993
7.58;0.598180728930487;0.0;0.018254506190625189
7.59;0.58143177199213136;0.0;0.017245683949888731
7.60;0.56332460436047638;0.0;0.01618739253593237
7.61;0.5439011458622065;0.0;0.01508950814098645
7.62;0.523206403580128;0.0;0.01396227757095877
7.63;0.50128837423588268;0.0;0.01281622271706319
7.64;0.47819793916103731;0.0;0.011662042418513215
7.65;0.45398875195344607;0.0;0.010510512628745002
7.66;0.42871711894493791;0.0;0.0093723858151028329
7.67;0.40244187263799008;0.0;0.0082582905308290974
7.68;0.3752242383031526;0.0;0.00717863209831744
7.69;0.34712769396442344;0.0;0.006143495333943259
7.70;0.31821782403692184;0.0;0.0051625502273008961
7.71;0.28856216691861369;0.0;0.0042449614614974629
7.72;0.25823005687575151;0.0;0.0033993026265243856
7.73;0.22729246059903846;0.0;0.0026334759347943185
7.74;0.19582180884367303;0.0;0.0019546381972114194
7.75;0.16389182360136523;0.0;0.0013691337599715248
7.76;0.1315773412846698;0.0;0.00088243503726451514
7.77;0.098954132433906453;0.0;0.000499091203760046
7.78;0.066098718483480146;0.0;0.00022268553384355739
7.79;0.033088186147096244;0.0;5.580179288153908E-05
7.80;4.0490718392633997E-13;0.0;0
7.81;-0.033088186146282519;0.0;5.5801792879360823E-05
7.82;-0.06609871848266928;0.0;0.00022268553383811174
7.83;-0.098954132433100375;0.0;0.00049909120375242206
7.84;-0.13157734128387039;0.0;0.000882435037254713
7.85;-0.16389182360057436;0.0;0.0013691337599584553
7.86;-0.19582180884289255;0.0;0.0019546381971961716
7.87;-0.22729246059827016;0.0;0.0026334759347768923
7.88;-0.25823005687499717;0.0;0.0033993026265036921
7.89;-0.28856216691787517;0.0;0.0042449614614756808
7.90;-0.31821782403620086;0.0;0.0051625502272769352
7.91;-0.34712769396372156;0.0;0.0061434953339192981
7.92;-0.37522423830247165;0.0;0.0071786320982913012
7.93;-0.40244187263733155;0.0;0.00825829053080187
7.94;-0.42871711894430325;0.0;0.0093723858150745153
7.95;-0.45398875195283689;0.0;0.010510512628716684
7.96;-0.47819793916045511;0.0;0.011662042418484897
7.97;-0.50128837423532857;0.0;0.012816222717034873
7.98;-0.52320640357960346;0.0;0.013962277570931542
7.99;-0.54390114586171268;0.0;0.015089508140959221
8.00;-0.56332460436001441;0.0;0.016187392535906231
8.01;-0.58143177199170226;0.0;0.017245683949862593
8.02;-0.59818072893009178;0.0;0.018254506190601226
8.03;-0.61353273273974329;0.0;0.019204445712447123
8.04;-0.62745230098184923;0.0;0.020086639301010022
8.05;-0.63990728626227278;0.0;0.020892856598796854
8.06;-0.65086894371094983;0.0;0.021615576709678511
8.07;-0.66031199089438519;0.0;0.022248058175917643
8.08;-0.668214660172709;0.0;0.022784401683476643
8.09;-0.67455874351914646;0.0;0.02321960491899721
8.10;-0.67932962982336587;0.0;0.023549609074593181
8.11;-0.68251633470091488;0.0;0.02377133657370448
8.12;-0.68411152282951915;0.0;0.023882719672123336
8.13;-0.6841115228295398;0.0;0.023882719672124426
8.14;-0.682516334700977;0.0;0.023771336573707749
8.15;-0.67932962982346945;0.0;0.023549609074600804
8.16;-0.674558743519291;0.0;0.023219604919007011
8.17;-0.66821466017289433;0.0;0.022784401683488623
8.18;-0.6603119908946109;0.0;0.022248058175932891
8.19;-0.65086894371121529;0.0;0.021615576709697028
8.20;-0.63990728626257731;0.0;0.020892856598817545
8.21;-0.6274523009821924;0.0;0.020086639301032896
8.22;-0.61353273274012432;0.0;0.019204445712471083
8.23;-0.59818072893050944;0.0;0.018254506190627365
8.24;-0.58143177199215568;0.0;0.017245683949889821
8.25;-0.56332460436050258;0.0;0.016187392535934549
8.26;-0.54390114586223459;0.0;0.015089508140988627
8.27;-0.52320640358015791;0.0;0.013962277570960947
8.28;-0.5012883742359141;0.0;0.012816222717065368
8.29;-0.47819793916107051;0.0;0.011662042418515392
8.30;-0.45398875195348071;0.0;0.010510512628746091
8.31;-0.42871711894497394;0.0;0.0093723858151039223
8.32;-0.40244187263802761;0.0;0.0082582905308301868
8.33;-0.37522423830318724;0.0;0.0071786320983185294
8.34;-0.3471276939644633;0.0;0.006143495333945437
8.35;-0.31821782403696286;0.0;0.0051625502273019855
