"Idp","Vel:0","Vel:1","Vel:2","Rhop","Press","Vor:0","Vor:1","Vor:2","Type","Points:0","Points:1","Points:2"
1828,0,0,0,1000.8,6278.2,0,0,0,3,1,0,1.36
1829,0,0,0,1000.8,5885.9,0,0,0,3,1,0,1.4
1830,0,0,0,1000.7,5493.7,0,0,0,3,1,0,1.44
775,0,0,0,1000.7,5101.2,0,0,0,3,0.12,0,1.48
776,0,0,0,1000.6,4708.8,0,0,0,3,0.12,0,1.52
777,0,0,0,1000.6,4316.6,0,0,0,3,0.12,0,1.56
823,0,0,0,1000.7,5101.2,0,0,0,3,0.16,0,1.48
824,0,0,0,1000.6,4708.8,0,0,0,3,0.16,0,1.52
825,0,0,0,1000.6,4316.6,0,0,0,3,0.16,0,1.56
871,0,0,0,1000.7,5101.2,0,0,0,3,0.2,0,1.48
872,0,0,0,1000.6,4708.8,0,0,0,3,0.2,0,1.52
873,0,0,0,1000.6,4316.6,0,0,0,3,0.2,0,1.56
919,0,0,0,1000.7,5101.2,0,0,0,3,0.24,0,1.48
920,0,0,0,1000.6,4708.8,0,0,0,3,0.24,0,1.52
921,0,0,0,1000.6,4316.6,0,0,0,3,0.24,0,1.56
967,0,0,0,1000.7,5101.2,0,0,0,3,0.28,0,1.48
968,0,0,0,1000.6,4708.8,0,0,0,3,0.28,0,1.52
969,0,0,0,1000.6,4316.6,0,0,0,3,0.28,0,1.56
1015,0,0,0,1000.7,5101.2,0,0,0,3,0.32,0,1.48
1016,0,0,0,1000.6,4708.8,0,0,0,3,0.32,0,1.52
1017,0,0,0,1000.6,4316.6,0,0,0,3,0.32,0,1.56
1063,0,0,0,1000.7,5101.2,0,0,0,3,0.36,0,1.48
1064,0,0,0,1000.6,4708.8,0,0,0,3,0.36,0,1.52
1065,0,0,0,1000.6,4316.6,0,0,0,3,0.36,0,1.56
1111,0,0,0,1000.7,5101.2,0,0,0,3,0.4,0,1.48
1112,0,0,0,1000.6,4708.8,0,0,0,3,0.4,0,1.52
1113,0,0,0,1000.6,4316.6,0,0,0,3,0.4,0,1.56
1159,0,0,0,1000.7,5101.2,0,0,0,3,0.44,0,1.48
1160,0,0,0,1000.6,4708.8,0,0,0,3,0.44,0,1.52
1161,0,0,0,1000.6,4316.6,0,0,0,3,0.44,0,1.56
1207,0,0,0,1000.7,5101.2,0,0,0,3,0.48,0,1.48
1208,0,0,0,1000.6,4708.8,0,0,0,3,0.48,0,1.52
1209,0,0,0,1000.6,4316.6,0,0,0,3,0.48,0,1.56
1255,0,0,0,1000.7,5101.2,0,0,0,3,0.52,0,1.48
1256,0,0,0,1000.6,4708.8,0,0,0,3,0.52,0,1.52
1257,0,0,0,1000.6,4316.6,0,0,0,3,0.52,0,1.56
1303,0,0,0,1000.7,5101.2,0,0,0,3,0.56,0,1.48
1304,0,0,0,1000.6,4708.8,0,0,0,3,0.56,0,1.52
1305,0,0,0,1000.6,4316.6,0,0,0,3,0.56,0,1.56
1351,0,0,0,1000.7,5101.2,0,0,0,3,0.6,0,1.48
1352,0,0,0,1000.6,4708.8,0,0,0,3,0.6,0,1.52
1353,0,0,0,1000.6,4316.6,0,0,0,3,0.6,0,1.56
1399,0,0,0,1000.7,5101.2,0,0,0,3,0.64,0,1.48
1400,0,0,0,1000.6,4708.8,0,0,0,3,0.64,0,1.52
1401,0,0,0,1000.6,4316.6,0,0,0,3,0.64,0,1.56
1447,0,0,0,1000.7,5101.2,0,0,0,3,0.68,0,1.48
1448,0,0,0,1000.6,4708.8,0,0,0,3,0.68,0,1.52
1449,0,0,0,1000.6,4316.6,0,0,0,3,0.68,0,1.56
1495,0,0,0,1000.7,5101.2,0,0,0,3,0.72,0,1.48
1496,0,0,0,1000.6,4708.8,0,0,0,3,0.72,0,1.52
1497,0,0,0,1000.6,4316.6,0,0,0,3,0.72,0,1.56
1543,0,0,0,1000.7,5101.2,0,0,0,3,0.76,0,1.48
1544,0,0,0,1000.6,4708.8,0,0,0,3,0.76,0,1.52
1545,0,0,0,1000.6,4316.6,0,0,0,3,0.76,0,1.56
1591,0,0,0,1000.7,5101.2,0,0,0,3,0.8,0,1.48
1592,0,0,0,1000.6,4708.8,0,0,0,3,0.8,0,1.52
1593,0,0,0,1000.6,4316.6,0,0,0,3,0.8,0,1.56
1639,0,0,0,1000.7,5101.2,0,0,0,3,0.84,0,1.48
1640,0,0,0,1000.6,4708.8,0,0,0,3,0.84,0,1.52
1641,0,0,0,1000.6,4316.6,0,0,0,3,0.84,0,1.56
1687,0,0,0,1000.7,5101.2,0,0,0,3,0.88,0,1.48
1688,0,0,0,1000.6,4708.8,0,0,0,3,0.88,0,1.52
1689,0,0,0,1000.6,4316.6,0,0,0,3,0.88,0,1.56
1735,0,0,0,1000.7,5101.2,0,0,0,3,0.92,0,1.48
1736,0,0,0,1000.6,4708.8,0,0,0,3,0.92,0,1.52
1737,0,0,0,1000.6,4316.6,0,0,0,3,0.92,0,1.56
1783,0,0,0,1000.7,5101.2,0,0,0,3,0.96,0,1.48
1784,0,0,0,1000.6,4708.8,0,0,0,3,0.96,0,1.52
1785,0,0,0,1000.6,4316.6,0,0,0,3,0.96,0,1.56
1831,0,0,0,1000.7,5101.2,0,0,0,3,1,0,1.48
1832,0,0,0,1000.6,4708.8,0,0,0,3,1,0,1.52
1833,0,0,0,1000.6,4316.6,0,0,0,3,1,0,1.56
778,0,0,0,1000.5,3924,0,0,0,3,0.12,0,1.6
779,0,0,0,1000.5,3531.5,0,0,0,3,0.12,0,1.64
780,0,0,0,1000.4,3139.2,0,0,0,3,0.12,0,1.68
826,0,0,0,1000.5,3924,0,0,0,3,0.16,0,1.6
827,0,0,0,1000.5,3531.5,0,0,0,3,0.16,0,1.64
828,0,0,0,1000.4,3139.2,0,0,0,3,0.16,0,1.68
874,0,0,0,1000.5,3924,0,0,0,3,0.2,0,1.6
875,0,0,0,1000.5,3531.5,0,0,0,3,0.2,0,1.64
876,0,0,0,1000.4,3139.2,0,0,0,3,0.2,0,1.68
922,0,0,0,1000.5,3924,0,0,0,3,0.24,0,1.6
923,0,0,0,1000.5,3531.5,0,0,0,3,0.24,0,1.64
924,0,0,0,1000.4,3139.2,0,0,0,3,0.24,0,1.68
970,0,0,0,1000.5,3924,0,0,0,3,0.28,0,1.6
971,0,0,0,1000.5,3531.5,0,0,0,3,0.28,0,1.64
972,0,0,0,1000.4,3139.2,0,0,0,3,0.28,0,1.68
1018,0,0,0,1000.5,3924,0,0,0,3,0.32,0,1.6
1019,0,0,0,1000.5,3531.5,0,0,0,3,0.32,0,1.64
1020,0,0,0,1000.4,3139.2,0,0,0,3,0.32,0,1.68
1066,0,0,0,1000.5,3924,0,0,0,3,0.36,0,1.6
1067,0,0,0,1000.5,3531.5,0,0,0,3,0.36,0,1.64
1068,0,0,0,1000.4,3139.2,0,0,0,3,0.36,0,1.68
1114,0,0,0,1000.5,3924,0,0,0,3,0.4,0,1.6
1115,0,0,0,1000.5,3531.5,0,0,0,3,0.4,0,1.64
1116,0,0,0,1000.4,3139.2,0,0,0,3,0.4,0,1.68
1162,0,0,0,1000.5,3924,0,0,0,3,0.44,0,1.6
1163,0,0,0,1000.5,3531.5,0,0,0,3,0.44,0,1.64
1164,0,0,0,1000.4,3139.2,0,0,0,3,0.44,0,1.68
1210,0,0,0,1000.5,3924,0,0,0,3,0.48,0,1.6
1211,0,0,0,1000.5,3531.5,0,0,0,3,0.48,0,1.64
1212,0,0,0,1000.4,3139.2,0,0,0,3,0.48,0,1.68
1258,0,0,0,1000.5,3924,0,0,0,3,0.52,0,1.6
1259,0,0,0,1000.5,3531.5,0,0,0,3,0.52,0,1.64
1260,0,0,0,1000.4,3139.2,0,0,0,3,0.52,0,1.68
1306,0,0,0,1000.5,3924,0,0,0,3,0.56,0,1.6
1307,0,0,0,1000.5,3531.5,0,0,0,3,0.56,0,1.64
1308,0,0,0,1000.4,3139.2,0,0,0,3,0.56,0,1.68
1354,0,0,0,1000.5,3924,0,0,0,3,0.6,0,1.6
1355,0,0,0,1000.5,3531.5,0,0,0,3,0.6,0,1.64
1356,0,0,0,1000.4,3139.2,0,0,0,3,0.6,0,1.68
1402,0,0,0,1000.5,3924,0,0,0,3,0.64,0,1.6
1403,0,0,0,1000.5,3531.5,0,0,0,3,0.64,0,1.64
1404,0,0,0,1000.4,3139.2,0,0,0,3,0.64,0,1.68
1450,0,0,0,1000.5,3924,0,0,0,3,0.68,0,1.6
1451,0,0,0,1000.5,3531.5,0,0,0,3,0.68,0,1.64
1452,0,0,0,1000.4,3139.2,0,0,0,3,0.68,0,1.68
1498,0,0,0,1000.5,3924,0,0,0,3,0.72,0,1.6
1499,0,0,0,1000.5,3531.5,0,0,0,3,0.72,0,1.64
1500,0,0,0,1000.4,3139.2,0,0,0,3,0.72,0,1.68
1546,0,0,0,1000.5,3924,0,0,0,3,0.76,0,1.6
1547,0,0,0,1000.5,3531.5,0,0,0,3,0.76,0,1.64
1548,0,0,0,1000.4,3139.2,0,0,0,3,0.76,0,1.68
1594,0,0,0,1000.5,3924,0,0,0,3,0.8,0,1.6
1595,0,0,0,1000.5,3531.5,0,0,0,3,0.8,0,1.64
1596,0,0,0,1000.4,3139.2,0,0,0,3,0.8,0,1.68
1642,0,0,0,1000.5,3924,0,0,0,3,0.84,0,1.6
1643,0,0,0,1000.5,3531.5,0,0,0,3,0.84,0,1.64
1644,0,0,0,1000.4,3139.2,0,0,0,3,0.84,0,1.68
1690,0,0,0,1000.5,3924,0,0,0,3,0.88,0,1.6
1691,0,0,0,1000.5,3531.5,0,0,0,3,0.88,0,1.64
1692,0,0,0,1000.4,3139.2,0,0,0,3,0.88,0,1.68
1738,0,0,0,1000.5,3924,0,0,0,3,0.92,0,1.6
1739,0,0,0,1000.5,3531.5,0,0,0,3,0.92,0,1.64
1740,0,0,0,1000.4,3139.2,0,0,0,3,0.92,0,1.68
1786,0,0,0,1000.5,3924,0,0,0,3,0.96,0,1.6
1787,0,0,0,1000.5,3531.5,0,0,0,3,0.96,0,1.64
1788,0,0,0,1000.4,3139.2,0,0,0,3,0.96,0,1.68
1834,0,0,0,1000.5,3924,0,0,0,3,1,0,1.6
1835,0,0,0,1000.5,3531.5,0,0,0,3,1,0,1.64
1836,0,0,0,1000.4,3139.2,0,0,0,3,1,0,1.68
781,0,0,0,1000.4,2747,0,0,0,3,0.12,0,1.72
782,0,0,0,1000.3,2354.4,0,0,0,3,0.12,0,1.76
783,0,0,0,1000.3,1962,0,0,0,3,0.12,0,1.8
829,0,0,0,1000.4,2747,0,0,0,3,0.16,0,1.72
830,0,0,0,1000.3,2354.4,0,0,0,3,0.16,0,1.76
831,0,0,0,1000.3,1962,0,0,0,3,0.16,0,1.8
877,0,0,0,1000.4,2747,0,0,0,3,0.2,0,1.72
878,0,0,0,1000.3,2354.4,0,0,0,3,0.2,0,1.76
879,0,0,0,1000.3,1962,0,0,0,3,0.2,0,1.8
925,0,0,0,1000.4,2747,0,0,0,3,0.24,0,1.72
926,0,0,0,1000.3,2354.4,0,0,0,3,0.24,0,1.76
927,0,0,0,1000.3,1962,0,0,0,3,0.24,0,1.8
973,0,0,0,1000.4,2747,0,0,0,3,0.28,0,1.72
974,0,0,0,1000.3,2354.4,0,0,0,3,0.28,0,1.76
975,0,0,0,1000.3,1962,0,0,0,3,0.28,0,1.8
1021,0,0,0,1000.4,2747,0,0,0,3,0.32,0,1.72
1022,0,0,0,1000.3,2354.4,0,0,0,3,0.32,0,1.76
1023,0,0,0,1000.3,1962,0,0,0,3,0.32,0,1.8
1069,0,0,0,1000.4,2747,0,0,0,3,0.36,0,1.72
1070,0,0,0,1000.3,2354.4,0,0,0,3,0.36,0,1.76
1071,0,0,0,1000.3,1962,0,0,0,3,0.36,0,1.8
1117,0,0,0,1000.4,2747,0,0,0,3,0.4,0,1.72
1118,0,0,0,1000.3,2354.4,0,0,0,3,0.4,0,1.76
1119,0,0,0,1000.3,1962,0,0,0,3,0.4,0,1.8
1165,0,0,0,1000.4,2747,0,0,0,3,0.44,0,1.72
1166,0,0,0,1000.3,2354.4,0,0,0,3,0.44,0,1.76
1167,0,0,0,1000.3,1962,0,0,0,3,0.44,0,1.8
1213,0,0,0,1000.4,2747,0,0,0,3,0.48,0,1.72
1214,0,0,0,1000.3,2354.4,0,0,0,3,0.48,0,1.76
1215,0,0,0,1000.3,1962,0,0,0,3,0.48,0,1.8
1261,0,0,0,1000.4,2747,0,0,0,3,0.52,0,1.72
1262,0,0,0,1000.3,2354.4,0,0,0,3,0.52,0,1.76
1263,0,0,0,1000.3,1962,0,0,0,3,0.52,0,1.8
1309,0,0,0,1000.4,2747,0,0,0,3,0.56,0,1.72
1310,0,0,0,1000.3,2354.4,0,0,0,3,0.56,0,1.76
1311,0,0,0,1000.3,1962,0,0,0,3,0.56,0,1.8
1357,0,0,0,1000.4,2747,0,0,0,3,0.6,0,1.72
1358,0,0,0,1000.3,2354.4,0,0,0,3,0.6,0,1.76
1359,0,0,0,1000.3,1962,0,0,0,3,0.6,0,1.8
1405,0,0,0,1000.4,2747,0,0,0,3,0.64,0,1.72
1406,0,0,0,1000.3,2354.4,0,0,0,3,0.64,0,1.76
1407,0,0,0,1000.3,1962,0,0,0,3,0.64,0,1.8
1453,0,0,0,1000.4,2747,0,0,0,3,0.68,0,1.72
1454,0,0,0,1000.3,2354.4,0,0,0,3,0.68,0,1.76
1455,0,0,0,1000.3,1962,0,0,0,3,0.68,0,1.8
1501,0,0,0,1000.4,2747,0,0,0,3,0.72,0,1.72
1502,0,0,0,1000.3,2354.4,0,0,0,3,0.72,0,1.76
1503,0,0,0,1000.3,1962,0,0,0,3,0.72,0,1.8
1549,0,0,0,1000.4,2747,0,0,0,3,0.76,0,1.72
1550,0,0,0,1000.3,2354.4,0,0,0,3,0.76,0,1.76
1551,0,0,0,1000.3,1962,0,0,0,3,0.76,0,1.8
1597,0,0,0,1000.4,2747,0,0,0,3,0.8,0,1.72
1598,0,0,0,1000.3,2354.4,0,0,0,3,0.8,0,1.76
1599,0,0,0,1000.3,1962,0,0,0,3,0.8,0,1.8
1645,0,0,0,1000.4,2747,0,0,0,3,0.84,0,1.72
1646,0,0,0,1000.3,2354.4,0,0,0,3,0.84,0,1.76
1647,0,0,0,1000.3,1962,0,0,0,3,0.84,0,1.8
1693,0,0,0,1000.4,2747,0,0,0,3,0.88,0,1.72
1694,0,0,0,1000.3,2354.4,0,0,0,3,0.88,0,1.76
1695,0,0,0,1000.3,1962,0,0,0,3,0.88,0,1.8
1741,0,0,0,1000.4,2747,0,0,0,3,0.92,0,1.72
1742,0,0,0,1000.3,2354.4,0,0,0,3,0.92,0,1.76
1743,0,0,0,1000.3,1962,0,0,0,3,0.92,0,1.8
1789,0,0,0,1000.4,2747,0,0,0,3,0.96,0,1.72
1790,0,0,0,1000.3,2354.4,0,0,0,3,0.96,0,1.76
1791,0,0,0,1000.3,1962,0,0,0,3,0.96,0,1.8
1837,0,0,0,1000.4,2747,0,0,0,3,1,0,1.72
1838,0,0,0,1000.3,2354.4,0,0,0,3,1,0,1.76
1839,0,0,0,1000.3,1962,0,0,0,3,1,0,1.8
784,0,0,0,1000.2,1569.7,0,0,0,3,0.12,0,1.84
785,0,0,0,1000.2,1177.1,0,0,0,3,0.12,0,1.88
786,0,0,0,1000.1,784.61,0,0,0,3,0.12,0,1.92
832,0,0,0,1000.2,1569.7,0,0,0,3,0.16,0,1.84
833,0,0,0,1000.2,1177.1,0,0,0,3,0.16,0,1.88
834,0,0,0,1000.1,784.61,0,0,0,3,0.16,0,1.92
880,0,0,0,1000.2,1569.7,0,0,0,3,0.2,0,1.84
881,0,0,0,1000.2,1177.1,0,0,0,3,0.2,0,1.88
882,0,0,0,1000.1,784.61,0,0,0,3,0.2,0,1.92
928,0,0,0,1000.2,1569.7,0,0,0,3,0.24,0,1.84
929,0,0,0,1000.2,1177.1,0,0,0,3,0.24,0,1.88
930,0,0,0,1000.1,784.61,0,0,0,3,0.24,0,1.92
976,0,0,0,1000.2,1569.7,0,0,0,3,0.28,0,1.84
977,0,0,0,1000.2,1177.1,0,0,0,3,0.28,0,1.88
978,0,0,0,1000.1,784.61,0,0,0,3,0.28,0,1.92
1024,0,0,0,1000.2,1569.7,0,0,0,3,0.32,0,1.84
1025,0,0,0,1000.2,1177.1,0,0,0,3,0.32,0,1.88
1026,0,0,0,1000.1,784.61,0,0,0,3,0.32,0,1.92
1072,0,0,0,1000.2,1569.7,0,0,0,3,0.36,0,1.84
1073,0,0,0,1000.2,1177.1,0,0,0,3,0.36,0,1.88
1074,0,0,0,1000.1,784.61,0,0,0,3,0.36,0,1.92
1120,0,0,0,1000.2,1569.7,0,0,0,3,0.4,0,1.84
1121,0,0,0,1000.2,1177.1,0,0,0,3,0.4,0,1.88
1122,0,0,0,1000.1,784.61,0,0,0,3,0.4,0,1.92
1168,0,0,0,1000.2,1569.7,0,0,0,3,0.44,0,1.84
1169,0,0,0,1000.2,1177.1,0,0,0,3,0.44,0,1.88
1170,0,0,0,1000.1,784.61,0,0,0,3,0.44,0,1.92
1216,0,0,0,1000.2,1569.7,0,0,0,3,0.48,0,1.84
1217,0,0,0,1000.2,1177.1,0,0,0,3,0.48,0,1.88
1218,0,0,0,1000.1,784.61,0,0,0,3,0.48,0,1.92
1264,0,0,0,1000.2,1569.7,0,0,0,3,0.52,0,1.84
1265,0,0,0,1000.2,1177.1,0,0,0,3,0.52,0,1.88
1266,0,0,0,1000.1,784.61,0,0,0,3,0.52,0,1.92
1312,0,0,0,1000.2,1569.7,0,0,0,3,0.56,0,1.84
1313,0,0,0,1000.2,1177.1,0,0,0,3,0.56,0,1.88
1314,0,0,0,1000.1,784.61,0,0,0,3,0.56,0,1.92
1360,0,0,0,1000.2,1569.7,0,0,0,3,0.6,0,1.84
1361,0,0,0,1000.2,1177.1,0,0,0,3,0.6,0,1.88
1362,0,0,0,1000.1,784.61,0,0,0,3,0.6,0,1.92
1408,0,0,0,1000.2,1569.7,0,0,0,3,0.64,0,1.84
1409,0,0,0,1000.2,1177.1,0,0,0,3,0.64,0,1.88
1410,0,0,0,1000.1,784.61,0,0,0,3,0.64,0,1.92
1456,0,0,0,1000.2,1569.7,0,0,0,3,0.68,0,1.84
1457,0,0,0,1000.2,1177.1,0,0,0,3,0.68,0,1.88
1458,0,0,0,1000.1,784.61,0,0,0,3,0.68,0,1.92
1504,0,0,0,1000.2,1569.7,0,0,0,3,0.72,0,1.84
1505,0,0,0,1000.2,1177.1,0,0,0,3,0.72,0,1.88
1506,0,0,0,1000.1,784.61,0,0,0,3,0.72,0,1.92
1552,0,0,0,1000.2,1569.7,0,0,0,3,0.76,0,1.84
1553,0,0,0,1000.2,1177.1,0,0,0,3,0.76,0,1.88
1554,0,0,0,1000.1,784.61,0,0,0,3,0.76,0,1.92
1600,0,0,0,1000.2,1569.7,0,0,0,3,0.8,0,1.84
1601,0,0,0,1000.2,1177.1,0,0,0,3,0.8,0,1.88
1602,0,0,0,1000.1,784.61,0,0,0,3,0.8,0,1.92
1648,0,0,0,1000.2,1569.7,0,0,0,3,0.84,0,1.84
1649,0,0,0,1000.2,1177.1,0,0,0,3,0.84,0,1.88
1650,0,0,0,1000.1,784.61,0,0,0,3,0.84,0,1.92
1696,0,0,0,1000.2,1569.7,0,0,0,3,0.88,0,1.84
1697,0,0,0,1000.2,1177.1,0,0,0,3,0.88,0,1.88
1698,0,0,0,1000.1,784.61,0,0,0,3,0.88,0,1.92
1744,0,0,0,1000.2,1569.7,0,0,0,3,0.92,0,1.84
1745,0,0,0,1000.2,1177.1,0,0,0,3,0.92,0,1.88
1746,0,0,0,1000.1,784.61,0,0,0,3,0.92,0,1.92
1792,0,0,0,1000.2,1569.7,0,0,0,3,0.96,0,1.84
1793,0,0,0,1000.2,1177.1,0,0,0,3,0.96,0,1.88
1794,0,0,0,1000.1,784.61,0,0,0,3,0.96,0,1.92
1840,0,0,0,1000.2,1569.7,0,0,0,3,1,0,1.84
1841,0,0,0,1000.2,1177.1,0,0,0,3,1,0,1.88
1842,0,0,0,1000.1,784.61,0,0,0,3,1,0,1.92
787,0,0,0,1000.1,392.24,0,0,0,3,0.12,0,1.96
788,0,0,0,1000,0,0,0,0,3,0.12,0,2
835,0,0,0,1000.1,392.24,0,0,0,3,0.16,0,1.96
836,0,0,0,1000,0,0,0,0,3,0.16,0,2
883,0,0,0,1000.1,392.24,0,0,0,3,0.2,0,1.96
884,0,0,0,1000,0,0,0,0,3,0.2,0,2
931,0,0,0,1000.1,392.24,0,0,0,3,0.24,0,1.96
932,0,0,0,1000,0,0,0,0,3,0.24,0,2
979,0,0,0,1000.1,392.24,0,0,0,3,0.28,0,1.96
980,0,0,0,1000,0,0,0,0,3,0.28,0,2
1027,0,0,0,1000.1,392.24,0,0,0,3,0.32,0,1.96
1028,0,0,0,1000,0,0,0,0,3,0.32,0,2
1075,0,0,0,1000.1,392.24,0,0,0,3,0.36,0,1.96
1076,0,0,0,1000,0,0,0,0,3,0.36,0,2
1123,0,0,0,1000.1,392.24,0,0,0,3,0.4,0,1.96
1124,0,0,0,1000,0,0,0,0,3,0.4,0,2
1171,0,0,0,1000.1,392.24,0,0,0,3,0.44,0,1.96
1172,0,0,0,1000,0,0,0,0,3,0.44,0,2
1219,0,0,0,1000.1,392.24,0,0,0,3,0.48,0,1.96
1220,0,0,0,1000,0,0,0,0,3,0.48,0,2
1267,0,0,0,1000.1,392.24,0,0,0,3,0.52,0,1.96
1268,0,0,0,1000,0,0,0,0,3,0.52,0,2
1315,0,0,0,1000.1,392.24,0,0,0,3,0.56,0,1.96
1316,0,0,0,1000,0,0,0,0,3,0.56,0,2
1363,0,0,0,1000.1,392.24,0,0,0,3,0.6,0,1.96
1364,0,0,0,1000,0,0,0,0,3,0.6,0,2
1411,0,0,0,1000.1,392.24,0,0,0,3,0.64,0,1.96
1412,0,0,0,1000,0,0,0,0,3,0.64,0,2
1459,0,0,0,1000.1,392.24,0,0,0,3,0.68,0,1.96
1460,0,0,0,1000,0,0,0,0,3,0.68,0,2
1507,0,0,0,1000.1,392.24,0,0,0,3,0.72,0,1.96
1508,0,0,0,1000,0,0,0,0,3,0.72,0,2
1555,0,0,0,1000.1,392.24,0,0,0,3,0.76,0,1.96
1556,0,0,0,1000,0,0,0,0,3,0.76,0,2
1603,0,0,0,1000.1,392.24,0,0,0,3,0.8,0,1.96
1604,0,0,0,1000,0,0,0,0,3,0.8,0,2
1651,0,0,0,1000.1,392.24,0,0,0,3,0.84,0,1.96
1652,0,0,0,1000,0,0,0,0,3,0.84,0,2
1699,0,0,0,1000.1,392.24,0,0,0,3,0.88,0,1.96
1700,0,0,0,1000,0,0,0,0,3,0.88,0,2
1747,0,0,0,1000.1,392.24,0,0,0,3,0.92,0,1.96
1748,0,0,0,1000,0,0,0,0,3,0.92,0,2
1795,0,0,0,1000.1,392.24,0,0,0,3,0.96,0,1.96
1796,0,0,0,1000,0,0,0,0,3,0.96,0,2
1843,0,0,0,1000.1,392.24,0,0,0,3,1,0,1.96
1844,0,0,0,1000,0,0,0,0,3,1,0,2
