"Idp","Vel:0","Vel:1","Vel:2","Rhop","Mass","Press","Vol","Ace:0","Ace:1","Ace:2","Vor:0","Vor:1","Vor:2","Type","Mk","Points:0","Points:1","Points:2"
17946,0,0,0,1000.2,0.4,1569.6,0.00039992,-0.0003971,0,-0.079896,0,0,0,3,1,3.4,0,1.84
17947,0,0,0,1000.2,0.4,1373.3,0.00039993,-0.00034745,0,-0.080173,0,0,0,3,1,3.4,0,1.86
18043,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.42,0,1.82
18044,0,0,0,1000.2,0.4,1569.6,0.00039992,0,0,-0.079889,0,0,0,3,1,3.42,0,1.84
18045,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.42,0,1.86
18141,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.44,0,1.82
18142,0,0,0,1000.2,0.4,1569.6,0.00039992,1.4211e-14,0,-0.079889,0,0,0,3,1,3.44,0,1.84
18143,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.44,0,1.86
18239,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.46,0,1.82
18240,0,0,0,1000.2,0.4,1569.6,0.00039992,0,0,-0.079889,0,0,0,3,1,3.46,0,1.84
18241,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.46,0,1.86
18337,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.48,0,1.82
18338,0,0,0,1000.2,0.4,1569.6,0.00039992,0,0,-0.079889,0,0,0,3,1,3.48,0,1.84
18339,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.48,0,1.86
18435,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.5,0,1.82
18436,0,0,0,1000.2,0.4,1569.6,0.00039992,1.4211e-14,0,-0.079889,0,0,0,3,1,3.5,0,1.84
18437,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.5,0,1.86
18533,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.52,0,1.82
18534,0,0,0,1000.2,0.4,1569.6,0.00039992,0,0,-0.079889,0,0,0,3,1,3.52,0,1.84
18535,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.52,0,1.86
18631,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.54,0,1.82
18632,0,0,0,1000.2,0.4,1569.6,0.00039992,0,0,-0.079889,0,0,0,3,1,3.54,0,1.84
18633,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.54,0,1.86
18729,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.56,0,1.82
18730,0,0,0,1000.2,0.4,1569.6,0.00039992,1.4211e-14,0,-0.079889,0,0,0,3,1,3.56,0,1.84
18731,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.56,0,1.86
18827,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.58,0,1.82
18828,0,0,0,1000.2,0.4,1569.6,0.00039992,0,0,-0.079889,0,0,0,3,1,3.58,0,1.84
18829,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.58,0,1.86
18925,0,0,0,1000.2,0.4,1765.9,0.00039991,0.00044673,0,-0.088383,0,0,0,3,1,3.6,0,1.82
18926,0,0,0,1000.2,0.4,1569.6,0.00039992,0.0003971,0,-0.079896,0,0,0,3,1,3.6,0,1.84
18927,0,0,0,1000.2,0.4,1373.3,0.00039993,0.00034745,0,-0.080173,0,0,0,3,1,3.6,0,1.86
19023,0,0,0,1000.2,0.4,1765.9,0.00039991,0.00091752,0,-0.088427,0,0,0,3,1,3.62,0,1.82
19024,0,0,0,1000.2,0.4,1569.6,0.00039992,0.00081558,0,-0.07994,0,0,0,3,1,3.62,0,1.84
19025,0,0,0,1000.2,0.4,1373.3,0.00039993,0.00071362,0,-0.080217,0,0,0,3,1,3.62,0,1.86
19121,0,0,0,1000.2,0.4,1765.9,0.00039991,-0.00091752,0,-0.088427,0,0,0,3,1,3.64,0,1.82
19122,0,0,0,1000.2,0.4,1569.6,0.00039992,-0.00081558,0,-0.07994,0,0,0,3,1,3.64,0,1.84
19123,0,0,0,1000.2,0.4,1373.3,0.00039993,-0.00071362,0,-0.080217,0,0,0,3,1,3.64,0,1.86
19219,0,0,0,1000.2,0.4,1765.9,0.00039991,-0.00044673,0,-0.088383,0,0,0,3,1,3.66,0,1.82
19220,0,0,0,1000.2,0.4,1569.6,0.00039992,-0.0003971,0,-0.079896,0,0,0,3,1,3.66,0,1.84
19221,0,0,0,1000.2,0.4,1373.3,0.00039993,-0.00034745,0,-0.080173,0,0,0,3,1,3.66,0,1.86
19317,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.68,0,1.82
19318,0,0,0,1000.2,0.4,1569.6,0.00039992,0,0,-0.079889,0,0,0,3,1,3.68,0,1.84
19319,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.68,0,1.86
19415,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.7,0,1.82
19416,0,0,0,1000.2,0.4,1569.6,0.00039992,0,0,-0.079889,0,0,0,3,1,3.7,0,1.84
19417,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.7,0,1.86
19513,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.72,0,1.82
19514,0,0,0,1000.2,0.4,1569.6,0.00039992,1.4211e-14,0,-0.079889,0,0,0,3,1,3.72,0,1.84
19515,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.72,0,1.86
19611,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.74,0,1.82
19612,0,0,0,1000.2,0.4,1569.6,0.00039992,0,0,-0.079889,0,0,0,3,1,3.74,0,1.84
19613,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.74,0,1.86
19709,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.76,0,1.82
19710,0,0,0,1000.2,0.4,1569.6,0.00039992,0,0,-0.079889,0,0,0,3,1,3.76,0,1.84
19711,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.76,0,1.86
19807,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.78,0,1.82
19808,0,0,0,1000.2,0.4,1569.6,0.00039992,1.4211e-14,0,-0.079889,0,0,0,3,1,3.78,0,1.84
19809,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.78,0,1.86
19905,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.8,0,1.82
19906,0,0,0,1000.2,0.4,1569.6,0.00039992,0,0,-0.079889,0,0,0,3,1,3.8,0,1.84
19907,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.8,0,1.86
20003,0,0,0,1000.2,0.4,1765.9,0.00039991,-1.4211e-14,0,-0.088377,0,0,0,3,1,3.82,0,1.82
20004,0,0,0,1000.2,0.4,1569.6,0.00039992,0,0,-0.079889,0,0,0,3,1,3.82,0,1.84
20005,0,0,0,1000.2,0.4,1373.3,0.00039993,-7.1054e-15,0,-0.080167,0,0,0,3,1,3.82,0,1.86
20101,0,0,0,1000.2,0.4,1765.9,0.00039991,0.00044673,0,-0.088383,0,0,0,3,1,3.84,0,1.82
20102,0,0,0,1000.2,0.4,1569.6,0.00039992,0.0003971,0,-0.079896,0,0,0,3,1,3.84,0,1.84
20103,0,0,0,1000.2,0.4,1373.3,0.00039993,0.00034745,0,-0.080173,0,0,0,3,1,3.84,0,1.86
20199,0,0,0,1000.2,0.4,1765.9,0.00039991,0.00091752,0,-0.088427,0,0,0,3,1,3.86,0,1.82
20200,0,0,0,1000.2,0.4,1569.6,0.00039992,0.00081558,0,-0.07994,0,0,0,3,1,3.86,0,1.84
20201,0,0,0,1000.2,0.4,1373.3,0.00039993,0.00071362,0,-0.080217,0,0,0,3,1,3.86,0,1.86
20297,0,0,0,1000.2,0.4,1765.9,0.00039991,-0.00091752,0,-0.088427,0,0,0,3,1,3.88,0,1.82
20298,0,0,0,1000.2,0.4,1569.6,0.00039992,-0.00081558,0,-0.07994,0,0,0,3,1,3.88,0,1.84
20299,0,0,0,1000.2,0.4,1373.3,0.00039993,-0.00071362,0,-0.080217,0,0,0,3,1,3.88,0,1.86
20395,0,0,0,1000.2,0.4,1765.9,0.00039991,-0.00044673,0,-0.088383,0,0,0,3,1,3.9,0,1.82
20396,0,0,0,1000.2,0.4,1569.6,0.00039992,-0.0003971,0,-0.079896,0,0,0,3,1,3.9,0,1.84
20397,0,0,0,1000.2,0.4,1373.3,0.00039993,-0.00034745,0,-0.080173,0,0,0,3,1,3.9,0,1.86
20493,0,0,0,1000.2,0.4,1765.9,0.00039991,5.3445,0,-0.21369,0,0,0,3,1,3.92,0,1.82
20494,0,0,0,1000.2,0.4,1569.6,0.00039992,4.751,0,-0.20535,0,0,0,3,1,3.92,0,1.84
20495,0,0,0,1000.2,0.4,1373.3,0.00039993,4.1571,0,-0.20563,0,0,0,3,1,3.92,0,1.86
20591,0,0,0,1000.2,0.4,1765.9,0.00039991,38.427,0,-2.4206,0,0,0,3,1,3.94,0,1.82
20592,0,0,0,1000.2,0.4,1569.6,0.00039992,34.16,0,-2.4142,0,0,0,3,1,3.94,0,1.84
20593,0,0,0,1000.2,0.4,1373.3,0.00039993,29.89,0,-2.4144,0,0,0,3,1,3.94,0,1.86
1582,0,0,0,1000.2,0.4,1177,0.00039994,-25.623,0,-2.4213,0,0,0,3,1,0.06,0,1.88
1583,0,0,0,1000.1,0.4,981.22,0.00039995,-21.358,0,-2.4216,0,0,0,3,1,0.06,0,1.9
1584,0,0,0,1000.1,0.4,785.01,0.00039996,-17.09,0,-2.4143,0,0,0,3,1,0.06,0,1.92
1680,0,0,0,1000.2,0.4,1177,0.00039994,-3.5635,0,-0.21469,0,0,0,3,1,0.08,0,1.88
1681,0,0,0,1000.1,0.4,981.22,0.00039995,-2.9705,0,-0.21509,0,0,0,3,1,0.08,0,1.9
1682,0,0,0,1000.1,0.4,785.01,0.00039996,-2.3769,0,-0.20555,0,0,0,3,1,0.08,0,1.92
1778,0,0,0,1000.2,0.4,1177,0.00039994,-1.4461e-05,0,-0.08939,0,0,0,3,1,0.1,0,1.88
1779,0,0,0,1000.1,0.4,981.22,0.00039995,-1.2055e-05,0,-0.089793,0,0,0,3,1,0.1,0,1.9
1780,0,0,0,1000.1,0.4,785.01,0.00039996,-9.6456e-06,0,-0.080106,0,0,0,3,1,0.1,0,1.92
1876,0,0,0,1000.2,0.4,1177,0.00039994,9.808e-06,0,-0.08939,0,0,0,3,1,0.12,0,1.88
1877,0,0,0,1000.1,0.4,981.22,0.00039995,8.1761e-06,0,-0.089793,0,0,0,3,1,0.12,0,1.9
1878,0,0,0,1000.1,0.4,785.01,0.00039996,6.5417e-06,0,-0.080106,0,0,0,3,1,0.12,0,1.92
1974,0,0,0,1000.2,0.4,1177,0.00039994,-5.0092e-07,0,-0.08939,0,0,0,3,1,0.14,0,1.88
1975,0,0,0,1000.1,0.4,981.22,0.00039995,-4.1761e-07,0,-0.089793,0,0,0,3,1,0.14,0,1.9
1976,0,0,0,1000.1,0.4,785.01,0.00039996,-3.3399e-07,0,-0.080106,0,0,0,3,1,0.14,0,1.92
2072,0,0,0,1000.2,0.4,1177,0.00039994,2.8923e-05,0,-0.089392,0,0,0,3,1,0.16,0,1.88
2073,0,0,0,1000.1,0.4,981.22,0.00039995,2.4111e-05,0,-0.089795,0,0,0,3,1,0.16,0,1.9
2074,0,0,0,1000.1,0.4,785.01,0.00039996,1.9291e-05,0,-0.080108,0,0,0,3,1,0.16,0,1.92
2170,0,0,0,1000.2,0.4,1177,0.00039994,-3.823e-05,0,-0.089391,0,0,0,3,1,0.18,0,1.88
2171,0,0,0,1000.1,0.4,981.22,0.00039995,-3.1869e-05,0,-0.089794,0,0,0,3,1,0.18,0,1.9
2172,0,0,0,1000.1,0.4,785.01,0.00039996,-2.5499e-05,0,-0.080107,0,0,0,3,1,0.18,0,1.92
2268,0,0,0,1000.2,0.4,1177,0.00039994,-1.8614e-05,0,-0.089389,0,0,0,3,1,0.2,0,1.88
2269,0,0,0,1000.1,0.4,981.22,0.00039995,-1.5517e-05,0,-0.089792,0,0,0,3,1,0.2,0,1.9
2270,0,0,0,1000.1,0.4,785.01,0.00039996,-1.2415e-05,0,-0.080105,0,0,0,3,1,0.2,0,1.92
2366,0,0,0,1000.2,0.4,1177,0.00039994,7.1054e-15,0,-0.089388,0,0,0,3,1,0.22,0,1.88
2367,0,0,0,1000.1,0.4,981.22,0.00039995,-7.1054e-15,0,-0.089791,0,0,0,3,1,0.22,0,1.9
2368,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080104,0,0,0,3,1,0.22,0,1.92
2464,0,0,0,1000.2,0.4,1177,0.00039994,1.8614e-05,0,-0.089389,0,0,0,3,1,0.24,0,1.88
2465,0,0,0,1000.1,0.4,981.22,0.00039995,1.5517e-05,0,-0.089792,0,0,0,3,1,0.24,0,1.9
2466,0,0,0,1000.1,0.4,785.01,0.00039996,1.2415e-05,0,-0.080105,0,0,0,3,1,0.24,0,1.92
2562,0,0,0,1000.2,0.4,1177,0.00039994,5.6844e-05,0,-0.089392,0,0,0,3,1,0.26,0,1.88
2563,0,0,0,1000.1,0.4,981.22,0.00039995,4.7386e-05,0,-0.089795,0,0,0,3,1,0.26,0,1.9
2564,0,0,0,1000.1,0.4,785.01,0.00039996,3.7914e-05,0,-0.080108,0,0,0,3,1,0.26,0,1.92
2660,0,0,0,1000.2,0.4,1177,0.00039994,-1.8614e-05,0,-0.089394,0,0,0,3,1,0.28,0,1.88
2661,0,0,0,1000.1,0.4,981.22,0.00039995,-1.5517e-05,0,-0.089797,0,0,0,3,1,0.28,0,1.9
2662,0,0,0,1000.1,0.4,785.01,0.00039996,-1.2415e-05,0,-0.08011,0,0,0,3,1,0.28,0,1.92
2758,0,0,0,1000.2,0.4,1177,0.00039994,-7.646e-05,0,-0.089389,0,0,0,3,1,0.3,0,1.88
2759,0,0,0,1000.1,0.4,981.22,0.00039995,-6.3739e-05,0,-0.089792,0,0,0,3,1,0.3,0,1.9
2760,0,0,0,1000.1,0.4,785.01,0.00039996,-5.0998e-05,0,-0.080105,0,0,0,3,1,0.3,0,1.92
2856,0,0,0,1000.2,0.4,1177,0.00039994,7.646e-05,0,-0.089389,0,0,0,3,1,0.32,0,1.88
2857,0,0,0,1000.1,0.4,981.22,0.00039995,6.3739e-05,0,-0.089792,0,0,0,3,1,0.32,0,1.9
2858,0,0,0,1000.1,0.4,785.01,0.00039996,5.0998e-05,0,-0.080105,0,0,0,3,1,0.32,0,1.92
2954,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089394,0,0,0,3,1,0.34,0,1.88
2955,0,0,0,1000.1,0.4,981.22,0.00039995,-7.1054e-15,0,-0.089797,0,0,0,3,1,0.34,0,1.9
2956,0,0,0,1000.1,0.4,785.01,0.00039996,0,0,-0.08011,0,0,0,3,1,0.34,0,1.92
3052,0,0,0,1000.2,0.4,1177,0.00039994,-7.646e-05,0,-0.089389,0,0,0,3,1,0.36,0,1.88
3053,0,0,0,1000.1,0.4,981.22,0.00039995,-6.3739e-05,0,-0.089792,0,0,0,3,1,0.36,0,1.9
3054,0,0,0,1000.1,0.4,785.01,0.00039996,-5.0998e-05,0,-0.080105,0,0,0,3,1,0.36,0,1.92
3150,0,0,0,1000.2,0.4,1177,0.00039994,3.9232e-05,0,-0.089388,0,0,0,3,1,0.38,0,1.88
3151,0,0,0,1000.1,0.4,981.22,0.00039995,3.2705e-05,0,-0.089791,0,0,0,3,1,0.38,0,1.9
3152,0,0,0,1000.1,0.4,785.01,0.00039996,2.6167e-05,0,-0.080104,0,0,0,3,1,0.38,0,1.92
3248,0,0,0,1000.2,0.4,1177,0.00039994,-3.9232e-05,0,-0.089388,0,0,0,3,1,0.4,0,1.88
3249,0,0,0,1000.1,0.4,981.22,0.00039995,-3.2705e-05,0,-0.089791,0,0,0,3,1,0.4,0,1.9
3250,0,0,0,1000.1,0.4,785.01,0.00039996,-2.6167e-05,0,-0.080104,0,0,0,3,1,0.4,0,1.92
3346,0,0,0,1000.2,0.4,1177,0.00039994,7.646e-05,0,-0.089389,0,0,0,3,1,0.42,0,1.88
3347,0,0,0,1000.1,0.4,981.22,0.00039995,6.3739e-05,0,-0.089792,0,0,0,3,1,0.42,0,1.9
3348,0,0,0,1000.1,0.4,785.01,0.00039996,5.0998e-05,0,-0.080105,0,0,0,3,1,0.42,0,1.92
3444,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089394,0,0,0,3,1,0.44,0,1.88
3445,0,0,0,1000.1,0.4,981.22,0.00039995,-7.1054e-15,0,-0.089797,0,0,0,3,1,0.44,0,1.9
3446,0,0,0,1000.1,0.4,785.01,0.00039996,0,0,-0.08011,0,0,0,3,1,0.44,0,1.92
3542,0,0,0,1000.2,0.4,1177,0.00039994,-7.646e-05,0,-0.089389,0,0,0,3,1,0.46,0,1.88
3543,0,0,0,1000.1,0.4,981.22,0.00039995,-6.3739e-05,0,-0.089792,0,0,0,3,1,0.46,0,1.9
3544,0,0,0,1000.1,0.4,785.01,0.00039996,-5.0998e-05,0,-0.080105,0,0,0,3,1,0.46,0,1.92
3640,0,0,0,1000.2,0.4,1177,0.00039994,3.9232e-05,0,-0.089388,0,0,0,3,1,0.48,0,1.88
3641,0,0,0,1000.1,0.4,981.22,0.00039995,3.2705e-05,0,-0.089791,0,0,0,3,1,0.48,0,1.9
3642,0,0,0,1000.1,0.4,785.01,0.00039996,2.6167e-05,0,-0.080104,0,0,0,3,1,0.48,0,1.92
3738,0,0,0,1000.2,0.4,1177,0.00039994,-2.0037e-06,0,-0.089389,0,0,0,3,1,0.5,0,1.88
3739,0,0,0,1000.1,0.4,981.22,0.00039995,-1.6705e-06,0,-0.089792,0,0,0,3,1,0.5,0,1.9
3740,0,0,0,1000.1,0.4,785.01,0.00039996,-1.3359e-06,0,-0.080105,0,0,0,3,1,0.5,0,1.92
3836,0,0,0,1000.2,0.4,1177,0.00039994,0.00011569,0,-0.089395,0,0,0,3,1,0.52,0,1.88
3837,0,0,0,1000.1,0.4,981.22,0.00039995,9.6443e-05,0,-0.089798,0,0,0,3,1,0.52,0,1.9
3838,0,0,0,1000.1,0.4,785.01,0.00039996,7.7165e-05,0,-0.080111,0,0,0,3,1,0.52,0,1.92
3934,0,0,0,1000.2,0.4,1177,0.00039994,-0.00015292,0,-0.089394,0,0,0,3,1,0.54,0,1.88
3935,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012748,0,-0.089797,0,0,0,3,1,0.54,0,1.9
3936,0,0,0,1000.1,0.4,785.01,0.00039996,-0.000102,0,-0.08011,0,0,0,3,1,0.54,0,1.92
4032,0,0,0,1000.2,0.4,1177,0.00039994,-7.1054e-15,0,-0.089384,0,0,0,3,1,0.56,0,1.88
4033,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089787,0,0,0,3,1,0.56,0,1.9
4034,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.0801,0,0,0,3,1,0.56,0,1.92
4130,0,0,0,1000.2,0.4,1177,0.00039994,0.00015292,0,-0.089394,0,0,0,3,1,0.58,0,1.88
4131,0,0,0,1000.1,0.4,981.22,0.00039995,0.00012748,0,-0.089797,0,0,0,3,1,0.58,0,1.9
4132,0,0,0,1000.1,0.4,785.01,0.00039996,0.000102,0,-0.08011,0,0,0,3,1,0.58,0,1.92
4228,0,0,0,1000.2,0.4,1177,0.00039994,-0.00015292,0,-0.089394,0,0,0,3,1,0.6,0,1.88
4229,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012748,0,-0.089797,0,0,0,3,1,0.6,0,1.9
4230,0,0,0,1000.1,0.4,785.01,0.00039996,-0.000102,0,-0.08011,0,0,0,3,1,0.6,0,1.92
4326,0,0,0,1000.2,0.4,1177,0.00039994,-7.1054e-15,0,-0.089384,0,0,0,3,1,0.62,0,1.88
4327,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089787,0,0,0,3,1,0.62,0,1.9
4328,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.0801,0,0,0,3,1,0.62,0,1.92
4424,0,0,0,1000.2,0.4,1177,0.00039994,0.00015292,0,-0.089394,0,0,0,3,1,0.64,0,1.88
4425,0,0,0,1000.1,0.4,981.22,0.00039995,0.00012748,0,-0.089797,0,0,0,3,1,0.64,0,1.9
4426,0,0,0,1000.1,0.4,785.01,0.00039996,0.000102,0,-0.08011,0,0,0,3,1,0.64,0,1.92
4522,0,0,0,1000.2,0.4,1177,0.00039994,-0.00015292,0,-0.089394,0,0,0,3,1,0.66,0,1.88
4523,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012748,0,-0.089797,0,0,0,3,1,0.66,0,1.9
4524,0,0,0,1000.1,0.4,785.01,0.00039996,-0.000102,0,-0.08011,0,0,0,3,1,0.66,0,1.92
4620,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089384,0,0,0,3,1,0.68,0,1.88
4621,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089787,0,0,0,3,1,0.68,0,1.9
4622,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.0801,0,0,0,3,1,0.68,0,1.92
4718,0,0,0,1000.2,0.4,1177,0.00039994,0.00015292,0,-0.089394,0,0,0,3,1,0.7,0,1.88
4719,0,0,0,1000.1,0.4,981.22,0.00039995,0.00012748,0,-0.089797,0,0,0,3,1,0.7,0,1.9
4720,0,0,0,1000.1,0.4,785.01,0.00039996,0.000102,0,-0.08011,0,0,0,3,1,0.7,0,1.92
4816,0,0,0,1000.2,0.4,1177,0.00039994,-0.00015292,0,-0.089394,0,0,0,3,1,0.72,0,1.88
4817,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012748,0,-0.089797,0,0,0,3,1,0.72,0,1.9
4818,0,0,0,1000.1,0.4,785.01,0.00039996,-0.000102,0,-0.08011,0,0,0,3,1,0.72,0,1.92
4914,0,0,0,1000.2,0.4,1177,0.00039994,-7.4456e-05,0,-0.089383,0,0,0,3,1,0.74,0,1.88
4915,0,0,0,1000.1,0.4,981.22,0.00039995,-6.2068e-05,0,-0.089786,0,0,0,3,1,0.74,0,1.9
4916,0,0,0,1000.1,0.4,785.01,0.00039996,-4.9662e-05,0,-0.080099,0,0,0,3,1,0.74,0,1.92
5012,0,0,0,1000.2,0.4,1177,0.00039994,7.4456e-05,0,-0.089383,0,0,0,3,1,0.76,0,1.88
5013,0,0,0,1000.1,0.4,981.22,0.00039995,6.2068e-05,0,-0.089786,0,0,0,3,1,0.76,0,1.9
5014,0,0,0,1000.1,0.4,785.01,0.00039996,4.9662e-05,0,-0.080099,0,0,0,3,1,0.76,0,1.92
5110,0,0,0,1000.2,0.4,1177,0.00039994,0.00015292,0,-0.089394,0,0,0,3,1,0.78,0,1.88
5111,0,0,0,1000.1,0.4,981.22,0.00039995,0.00012748,0,-0.089797,0,0,0,3,1,0.78,0,1.9
5112,0,0,0,1000.1,0.4,785.01,0.00039996,0.000102,0,-0.08011,0,0,0,3,1,0.78,0,1.92
5208,0,0,0,1000.2,0.4,1177,0.00039994,-0.00015292,0,-0.089394,0,0,0,3,1,0.8,0,1.88
5209,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012748,0,-0.089797,0,0,0,3,1,0.8,0,1.9
5210,0,0,0,1000.1,0.4,785.01,0.00039996,-0.000102,0,-0.08011,0,0,0,3,1,0.8,0,1.92
5306,0,0,0,1000.2,0.4,1177,0.00039994,7.1054e-15,0,-0.089384,0,0,0,3,1,0.82,0,1.88
5307,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089787,0,0,0,3,1,0.82,0,1.9
5308,0,0,0,1000.1,0.4,785.01,0.00039996,0,0,-0.0801,0,0,0,3,1,0.82,0,1.92
5404,0,0,0,1000.2,0.4,1177,0.00039994,0.00015292,0,-0.089394,0,0,0,3,1,0.84,0,1.88
5405,0,0,0,1000.1,0.4,981.22,0.00039995,0.00012748,0,-0.089797,0,0,0,3,1,0.84,0,1.9
5406,0,0,0,1000.1,0.4,785.01,0.00039996,0.000102,0,-0.08011,0,0,0,3,1,0.84,0,1.92
5502,0,0,0,1000.2,0.4,1177,0.00039994,-0.00015292,0,-0.089394,0,0,0,3,1,0.86,0,1.88
5503,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012748,0,-0.089797,0,0,0,3,1,0.86,0,1.9
5504,0,0,0,1000.1,0.4,785.01,0.00039996,-0.000102,0,-0.08011,0,0,0,3,1,0.86,0,1.92
5600,0,0,0,1000.2,0.4,1177,0.00039994,7.1054e-15,0,-0.089384,0,0,0,3,1,0.88,0,1.88
5601,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089787,0,0,0,3,1,0.88,0,1.9
5602,0,0,0,1000.1,0.4,785.01,0.00039996,0,0,-0.0801,0,0,0,3,1,0.88,0,1.92
5698,0,0,0,1000.2,0.4,1177,0.00039994,0.00015292,0,-0.089394,0,0,0,3,1,0.9,0,1.88
5699,0,0,0,1000.1,0.4,981.22,0.00039995,0.00012748,0,-0.089797,0,0,0,3,1,0.9,0,1.9
5700,0,0,0,1000.1,0.4,785.01,0.00039996,0.000102,0,-0.08011,0,0,0,3,1,0.9,0,1.92
5796,0,0,0,1000.2,0.4,1177,0.00039994,-0.00015292,0,-0.089394,0,0,0,3,1,0.92,0,1.88
5797,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012748,0,-0.089797,0,0,0,3,1,0.92,0,1.9
5798,0,0,0,1000.1,0.4,785.01,0.00039996,-0.000102,0,-0.08011,0,0,0,3,1,0.92,0,1.92
5894,0,0,0,1000.2,0.4,1177,0.00039994,7.1054e-15,0,-0.089384,0,0,0,3,1,0.94,0,1.88
5895,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089787,0,0,0,3,1,0.94,0,1.9
5896,0,0,0,1000.1,0.4,785.01,0.00039996,0,0,-0.0801,0,0,0,3,1,0.94,0,1.92
5992,0,0,0,1000.2,0.4,1177,0.00039994,0.00015292,0,-0.089394,0,0,0,3,1,0.96,0,1.88
5993,0,0,0,1000.1,0.4,981.22,0.00039995,0.00012748,0,-0.089797,0,0,0,3,1,0.96,0,1.9
