"Point ID","Idp","Mk","Points:0","Points:1","Points:2","Points_Magnitude","Rhop","Type","Vel:0","Vel:1","Vel:2","Vel_Magnitude"
367,367,10,0.052,0,0,0.052,1000,0,0,0,0,0
368,368,10,0.054,0,-0.01,0.0549181,1000,0,0,0,0,0
369,369,10,0.054,0,0,0.054,1000,0,0,0,0,0
370,370,10,0.056,0,-0.01,0.0568859,1000,0,0,0,0,0
371,371,10,0.056,0,0,0.056,1000,0,0,0,0,0
372,372,10,0.058,0,-0.01,0.0588558,1000,0,0,0,0,0
373,373,10,0.058,0,0,0.058,1000,0,0,0,0,0
374,374,10,0.06,0,-0.01,0.0608276,1000,0,0,0,0,0
375,375,10,0.06,0,0,0.06,1000,0,0,0,0,0
376,376,10,0.062,0,-0.01,0.0628013,1000,0,0,0,0,0
377,377,10,0.062,0,0,0.062,1000,0,0,0,0,0
378,378,10,0.064,0,-0.01,0.0647765,1000,0,0,0,0,0
379,379,10,0.064,0,0,0.064,1000,0,0,0,0,0
380,380,10,0.066,0,-0.01,0.0667533,1000,0,0,0,0,0
381,381,10,0.066,0,0,0.066,1000,0,0,0,0,0
382,382,10,0.068,0,-0.01,0.0687314,1000,0,0,0,0,0
383,383,10,0.068,0,0,0.068,1000,0,0,0,0,0
384,384,10,0.07,0,-0.01,0.0707107,1000,0,0,0,0,0
385,385,10,0.07,0,0,0.07,1000,0,0,0,0,0
386,386,10,0.072,0,-0.01,0.0726911,1000,0,0,0,0,0
387,387,10,0.072,0,0,0.072,1000,0,0,0,0,0
388,388,10,0.074,0,-0.01,0.0746726,1000,0,0,0,0,0
389,389,10,0.074,0,0,0.074,1000,0,0,0,0,0
390,390,10,0.076,0,-0.01,0.0766551,1000,0,0,0,0,0
391,391,10,0.076,0,0,0.076,1000,0,0,0,0,0
392,392,10,0.078,0,-0.01,0.0786384,1000,0,0,0,0,0
393,393,10,0.078,0,0,0.078,1000,0,0,0,0,0
394,394,10,0.08,0,-0.01,0.0806226,1000,0,0,0,0,0
395,395,10,0.08,0,0,0.08,1000,0,0,0,0,0
396,396,10,0.082,0,-0.01,0.0826075,1000,0,0,0,0,0
397,397,10,0.082,0,0,0.082,1000,0,0,0,0,0
398,398,10,0.084,0,-0.01,0.0845931,1000,0,0,0,0,0
399,399,10,0.084,0,0,0.084,1000,0,0,0,0,0
400,400,10,0.086,0,-0.01,0.0865794,1000,0,0,0,0,0
401,401,10,0.086,0,0,0.086,1000,0,0,0,0,0
402,402,10,0.088,0,-0.01,0.0885664,1000,0,0,0,0,0
403,403,10,0.088,0,0,0.088,1000,0,0,0,0,0
404,404,10,0.09,0,-0.01,0.0905539,1000,0,0,0,0,0
405,405,10,0.09,0,0,0.09,1000,0,0,0,0,0
406,406,10,0.092,0,-0.01,0.0925419,1000,0,0,0,0,0
407,407,10,0.092,0,0,0.092,1000,0,0,0,0,0
408,408,10,0.094,0,-0.01,0.0945304,1000,0,0,0,0,0
409,409,10,0.094,0,0,0.094,1000,0,0,0,0,0
410,410,10,0.096,0,-0.01,0.0965194,1000,0,0,0,0,0
